news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
"काठमाण्डौ – स्वास्थ्य विभागले आजै दादुरा‑रुबेला विरुद्धको राष्ट्रिय खोप अभियान सुरु गरेको घोषणा गर्‍यो, जसमा ५ लाख नागरिकलाई खोप दिइनेछ।",0,health,government_release,NP_0017165,2026-01-17T02:29:34.583829,informative,formal
काठमाण्डौ – एक अनाम स्रोतले दाबी गरेको छ कि एउटा नयाँ दवाइले १० दिनमा सबै रोगहरूलाई ठीक गर्न सक्छ।,1,health,social_media,NP_0017166,2026-01-17T02:29:34.583832,misleading,sensational
"काठमाण्डौ – स्थानीय समुदायले आजै एक सांस्कृतिक महोत्सवको आयोजना गरेको छ, जसमा पारम्परिक नृत्य, संगीत र खानपानको प्रदर्शन गरियो।",0,society,local_news,NP_0017167,2026-01-17T02:29:34.583837,informative,formal
"काठमाण्डौ – एक अफवाह अनुसार, काठमाडौंको एक क्षेत्रमा अज्ञात शक्ति कार्यरत छ र यहाँका मानिसहरूलाई रातो सपना देखाउने दाबी गरिएको छ।",1,society,rumor,NP_0017168,2026-01-17T02:29:34.583841,misleading,sensational
"काठमाण्डौ – सरकारले नयाँ इ-गभर्नेन्स प्लेटफर्म “डिजिटल नेपाल” को शुभारम्भ गरेको छ, जसले नागरिकलाई अनलाइन सेवा प्राप्त गर्न सहज बनाउने छ।",0,technology,online_portal,NP_0017169,2026-01-17T02:29:34.583845,informative,formal
"काठमाण्डौ – एक अनलाइन अफवाह अनुसार, एलियनहरू नेपालमा छिपी रहेका छन् र उनीहरूले सबै कम्प्युटर प्रणालीहरूलाई नियन्त्रण गरेको दाबी गरिएको छ।",1,technology,social_media,NP_0017170,2026-01-17T02:29:34.583848,misleading,sensational
"काठमाण्डौ – कृषि विकास मन्त्रालयले नयाँ सिंचाइ परियोजनाको घोषणा गर्‍यो, जसले १०,००० हेक्टर कृषि क्षेत्रलाई पानी उपलब्ध गराउनेछ।",0,agriculture,government_release,NP_0017171,2026-01-17T02:29:34.583855,informative,formal
"काठमाण्डौ – एक अफवाह अनुसार, नेपालमा उगाएको धान १० दिनमा स्वर्णमा परिणत हुन्छ भन्ने दाबी गरिएको छ।",1,agriculture,rumor,NP_0017172,2026-01-17T02:29:34.583859,misleading,sensational
"काठमाण्डौ – पर्यटन विभागले नयाँ पर्यटन स्थल ‘सुर्यको किला’ को उद्घाटन गरेको छ, जहाँबाट भव्य दृश्य र सांस्कृतिक कार्यक्रमहरू प्रस्तुत गरिनेछन्।",0,tourism,online_portal,NP_0017173,2026-01-17T02:29:34.583864,informative,formal
"काठमाण्डौ – एक अनलाइन अफवाह अनुसार, ‘मृत्युको गाउँ’ नामक स्थानमा रातो चन्द्रमा देखिन्छ र यहाँको निवासीहरूलाई रातो सपना देखाउने दाबी गरिएको छ।",1,tourism,social_media,NP_0017174,2026-01-17T02:29:34.583868,misleading,sensational
"काठमाण्डौ – शिक्षा मन्त्रालयले नयाँ पाठ्यक्रम ‘भविष्य शिक्षण’ को घोषणा गर्‍यो, जसमा विज्ञान, प्राविधिक र सामाजिक कौशलहरू समावेश गरिएको छ।",0,education,government_release,NP_0017175,2026-01-17T02:29:34.583871,informative,formal
"काठमाण्डौ – एक अफवाह अनुसार, नेपालका सबै विद्यालयहरू एलियनहरूले नियन्त्रण गरेको छ र यहाँका विद्यार्थीहरूलाई अनुवाद गर्न सकिने भाषा सिकाइरहेका छन्।",1,education,rumor,NP_0017176,2026-01-17T02:29:34.583875,misleading,sensational
"काठमाण्डौ – प्रहरी विभागले आजै एक ठूलो अपराध श्रृंखला विरुद्ध कारबाही गरेको घोषणा गर्‍यो, जसमा १५ जना अपराधीहरूलाई पक्राउ गरिएको छ।",0,crime,online_portal,NP_0017177,2026-01-17T02:29:34.583878,informative,formal
"काठमाण्डौ – एक अनलाइन अफवाह अनुसार, प्रहरी अधिकारीहरू अपराधीहरूसँग मिलेर काम गर्दैछन् र सबै अपराधीहरूलाई सुरक्षित स्थानमा पुर्‍याइरहेका छन्।",1,crime,social_media,NP_0017178,2026-01-17T02:29:34.583882,misleading,sensational
काठमाण्डौ – नेपाल सरकारले २०२५ मा भूकम्प‑सुरक्षा कार्यक्रमको अन्तर्गत ३० वटा भूकम्प‑रोधी संरचना निर्माण गर्ने घोषणा गर्‍यो।,0,disaster,government_release,NP_0017179,2026-01-17T02:29:34.583886,informative,formal
"काठमाण्डौ – एक अफवाह अनुसार, नेपालमा ७० किलोमिटर लामो सुनामी आउने छ र सबै तटवर्ती क्षेत्रहरूमा तत्काल निकासीको आवश्यकता छ।",1,disaster,rumor,NP_0017180,2026-01-17T02:29:34.583890,misleading,sensational
काठमाण्डौं – प्रधानमन्त्री शेरदारको नेतृत्वमा सरकारले नयाँ संविधान संशोधन प्रस्ताव पेश गरेको छ जसमा ग्रामीण विकास र शिक्षा सुधारका प्रमुख बुँदाहरू समावेश छन्।,0,politics,government_website,NP_0017181,2026-01-17T02:30:49.008619,informative,formal
नेपालको सबैभन्दा ठूलो बैंक अचानक बन्द हुने घोषणा गरेको छ र यसले देशको वित्तीय बजारमा ठूलो अस्थिरता निम्त्याएको छ।,1,economy,social_media,NP_0017182,2026-01-17T02:30:49.008634,misleading,sensational
काठमाण्डौं – स्वास्थ्य मन्त्रालयले दादुरा रुबेला खोपको राष्ट्रीय अभियान शुरू गरेको छ र १० लाख भन्दा बढी व्यक्तिहरूलाई खोप लगाइनेछ।,0,health,online_portal,NP_0017183,2026-01-17T02:30:49.008639,informative,formal
"काठमाण्डौं – एक अनौपचारिक रिपोर्ट अनुसार, सबै नेपाली महिलाहरूले २०२४ मा १०० प्रतिशत गर्भपात गर्ने योजना बनाएका छन्।",1,society,unverified_source,NP_0017184,2026-01-17T02:30:49.008642,misleading,sensational
काठमाण्डौं – नेपाल सरकारले ५जी नेटवर्क विस्तारको लागि १०० मिलियन डलरको बजेट घोषणा गरेको छ र यसले ग्रामीण क्षेत्रहरूमा इन्टरनेट पहुँच सुधार गर्नेछ।,0,technology,government_website,NP_0017185,2026-01-17T02:30:49.008647,informative,formal
काठमाण्डौं – सरकारले घोषणा गरेको छ कि सबै कृषि उत्पादनहरू २०२५ मा ५० प्रतिशत घट्नेछन् र यसले किसानहरूमा ठूलो आर्थिक दबाब ल्याउनेछ।,1,agriculture,social_media,NP_0017186,2026-01-17T02:30:49.008650,misleading,sensational
काठमाण्डौं – पर्यटन मन्त्रालयले हिमालयको नयाँ ट्रेकिङ मार्गको उद्घाटन गरेको छ जसले पर्यटकहरूलाई सुरक्षित र सुन्दर अनुभव दिनेछ।,0,tourism,online_portal,NP_0017187,2026-01-17T02:30:49.008654,informative,formal
काठमाण्डौं – शिक्षा मन्त्रालयले घोषणा गरेको छ कि सबै विश्वविद्यालयहरू २०२४ मा बन्द हुनेछन् र यसले उच्च शिक्षामा ठूलो असर पर्नेछ।,1,education,unverified_source,NP_0017188,2026-01-17T02:30:49.008657,misleading,sensational
काठमाण्डौं – पुलिसले काठमाडौं उपत्यकामा १००० भन्दा बढी चोरीको घटना रिपोर्ट गरेको छ र यसले सुरक्षा नीतिमा परिवर्तनको आवश्यकता देखाएको छ।,0,crime,newspaper,NP_0017189,2026-01-17T02:30:49.008660,informative,formal
"काठमाण्डौं – एक अनौपचारिक स्रोत अनुसार, नेपालमा २०२५ मा १००० मिटरको भूकम्प आउनेछ र यसले ठूलो विनाश ल्याउनेछ।",1,disaster,social_media,NP_0017190,2026-01-17T02:30:49.008664,misleading,sensational
काठमाण्डौं – विपक्षी दलले सरकारको विदेशी नीति आलोचना गर्दै जनसभामा प्रदर्शन गरेको छ र यसले राजनीतिक तनाव बढाएको छ।,0,politics,government_website,NP_0017191,2026-01-17T02:30:49.008667,informative,formal
"काठमाण्डौं – एक अनौपचारिक रिपोर्ट अनुसार, नेपालको सबैभन्दा ठूलो आयातक कम्पनीले २०२४ मा दिवालियापन घोषणा गरेको छ र यसले अर्थतन्त्रमा ठूलो असर पर्नेछ।",1,economy,unverified_source,NP_0017192,2026-01-17T02:30:49.008670,misleading,sensational
काठमाण्डौं – स्वास्थ्य विभागले नयी दन्तचिकित्सा कार्यक्रमको घोषणा गरेको छ जसले ग्रामीण क्षेत्रहरूमा दन्त स्वास्थ्य सुधार गर्नेछ।,0,health,online_portal,NP_0017193,2026-01-17T02:30:49.008674,informative,formal
"काठमाण्डौं – एक अनौपचारिक रिपोर्ट अनुसार, सबै नेपाली पुरुषहरू २०२५ मा १०० प्रतिशत गर्भपात गर्ने योजना बनाएका छन्।",1,society,social_media,NP_0017194,2026-01-17T02:30:49.008677,misleading,sensational
काठमाण्डौं – नेपालमा पहिलो पूर्ण स्वचालित सार्वजनिक परिवहन प्रणालीको परीक्षण सुरु भएको छ र यसले यातायात व्यवस्थामा क्रान्ति ल्याउनेछ।,0,technology,government_website,NP_0017195,2026-01-17T02:30:49.008681,informative,formal
काठमाण्डौं – सरकारले घोषणा गरेको छ कि सबै फसलहरू २०२६ मा ८० प्रतिशत घट्नेछन् र यसले कृषकहरूको आयमा ठूलो असर पर्नेछ।,1,agriculture,unverified_source,NP_0017196,2026-01-17T02:30:49.008684,misleading,sensational
काठमाण्डौं – पर्यटन विभागले नेपालका १० नयाँ सांस्कृतिक स्थलको सूची जारी गरेको छ जसले देशको सांस्कृतिक सम्पदा संरक्षणमा योगदान पुर्याउनेछ।,0,tourism,online_portal,NP_0017197,2026-01-17T02:30:49.008688,informative,formal
काठमाण्डौ – प्रधानमन्त्री दिग्विजय सिंगले आजै घोषणा गरे कि सरकारले आगामी वर्षमा २०० मिलियन डलरको विदेशी लगानी आकर्षण योजना शुरू गर्नेछ।,0,politics,official_website,NP_0017198,2026-01-17T02:32:03.098625,informative,formal
"काठमाण्डौ – प्रधानमन्त्री दिग्विजय सिंगले आजै घोषणा गरे कि सरकारले आगामी वर्षमा ५ बिलियन डलरको विदेशी लगानी आकर्षण योजना शुरू गर्नेछ, तर यो योजना केवल विदेशी नागरिकहरूलाई मात्र उपलब्ध हुनेछ।",1,politics,social_media,NP_0017199,2026-01-17T02:32:03.098643,misleading,sensational
"नयाँ आर्थिक वर्षको बजेटमा सरकारले १०% कर वृद्धि गर्ने निर्णय गरेको छ, जसले सार्वजनिक सेवामा सुधार ल्याउने उद्देश्य राखिएको छ।",0,economy,news_agency,NP_0017200,2026-01-17T02:32:03.098648,informative,formal
"नयाँ आर्थिक वर्षको बजेटमा सरकारले ५०% कर कटौती गर्ने निर्णय गरेको छ, जसले देशको अर्थव्यवस्थालाई पूर्ण रूपमा नष्ट गर्ने सम्भावना छ।",1,economy,rumor,NP_0017201,2026-01-17T02:32:03.098652,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै घोषणा गर्‍यो कि दादुरा रुबेला खोपको ७०% कभरेज हासिल गरिएको छ, जसले महामारी नियन्त्रणमा महत्वपूर्ण योगदान पुर्‍याएको छ।",0,health,official_website,NP_0017202,2026-01-17T02:32:03.098656,informative,formal
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै घोषणा गर्‍यो कि दादुरा रुबेला खोपको १०% कभरेज हासिल गरिएको छ, र यो खोपले ९०% मृत्यु दर बढाउने सम्भावना छ।",1,health,social_media,NP_0017203,2026-01-17T02:32:03.098660,misleading,sensational
काठमाण्डौ – समाजसेवा संस्था 'समानता' ले आजै ५०० परिवारलाई शैक्षिक सहायता कार्यक्रमको अन्तर्गत १००% शैक्षिक सामग्री उपलब्ध गराएको छ।,0,society,news_agency,NP_0017204,2026-01-17T02:32:03.098663,informative,formal
"काठमाण्डौ – समाजसेवा संस्था 'समानता' ले आजै ५०० परिवारलाई शैक्षिक सहायता कार्यक्रमको अन्तर्गत १००% शैक्षिक सामग्री उपलब्ध गराएको छ, तर यो सामग्री केवल पुरुषहरूलाई मात्र उपलब्ध हुनेछ।",1,society,rumor,NP_0017205,2026-01-17T02:32:03.098669,misleading,sensational
"नयाँ टेलिकम कम्पनी 'डिजिटल नेपाल' ले आजै 5G नेटवर्कको पहिलो चरण सुरू गरेको छ, जसले ग्रामीण भागमा उच्च गति इन्टरनेट उपलब्ध गराउनेछ।",0,technology,official_website,NP_0017206,2026-01-17T02:32:03.098673,informative,formal
"नयाँ टेलिकम कम्पनी 'डिजिटल नेपाल' ले आजै 5G नेटवर्कको पहिलो चरण सुरू गरेको छ, तर यो नेटवर्कले १००% डेटा चोरी गर्ने सम्भावना छ।",1,technology,social_media,NP_0017207,2026-01-17T02:32:03.098676,misleading,sensational
कृषि मन्त्रालयले आजै घोषणा गर्‍यो कि २०% अधिक उत्पादन हुने नयाँ बाली प्रजाति 'सुर्यभास्कर' को प्रयोगबाट २०२५ सम्म १ करोड टन उत्पादन हुने अपेक्षा गरिएको छ।,0,agriculture,news_agency,NP_0017208,2026-01-17T02:32:03.098680,informative,formal
"कृषि मन्त्रालयले आजै घोषणा गर्‍यो कि २०% अधिक उत्पादन हुने नयाँ बाली प्रजाति 'सुर्यभास्कर' को प्रयोगबाट २०२५ सम्म १ करोड टन उत्पादन हुने अपेक्षा गरिएको छ, तर यो बालीले माटोलाई १००% नष्ट गर्ने सम्भावना छ।",1,agriculture,rumor,NP_0017209,2026-01-17T02:32:03.098686,misleading,sensational
"काठमाण्डौ – पर्यटन मन्त्रालयले आजै घोषणा गर्‍यो कि २०२५ सम्म १.५ मिलियन विदेशी पर्यटकलाई आकर्षित गर्ने योजना छ, जसमा नयाँ पर्यटन मार्गहरू विकास गरिनेछन्।",0,tourism,official_website,NP_0017210,2026-01-17T02:32:03.098689,informative,formal
"संसदमा नयाँ संविधान संशोधनको प्रस्ताव पारित भयो, जसले नागरिक अधिकारहरूलाई विस्तृत गर्ने लक्ष्य राखेको छ।",0,politics,government_press_release,NP_0017211,2026-01-17T02:33:17.363247,informative,formal
फेसबुकमा फैलिएको अफवाह अनुसार विदेशी सरकारले नेपालमा गुप्त रूपमा राजनीतिक दल स्थापना गरेको घोषणा गरेको छ।,1,politics,social_media,NP_0017212,2026-01-17T02:33:17.363261,misleading,sensational
"नेपालको आर्थिक वृद्धिदर ४.५% पुगेको छ, जसले २०२५ को पहिलो त्रैमासिकमा निर्यातमा ८% वृद्धिलाई समेटेको छ।",0,economy,online_portal,NP_0017213,2026-01-17T02:33:17.363266,informative,formal
"ब्लगमा प्रकाशित लेख अनुसार नेपालका सबै बैंकहरू भोलिदेखि अचानक बन्द हुनेछन्, जसले नागरिकहरूलाई ठूलो आर्थिक संकटमा पुर्याउनेछ।",1,economy,blog,NP_0017214,2026-01-17T02:33:17.363271,misleading,sensational
"सरकारले दादाविरुद्ध नयाँ खोप अभियान शुरू गर्यो, जसमा १० लाख नागरिकलाई नि:शुल्क खोप दिइनेछ।",0,health,government_press_release,NP_0017215,2026-01-17T02:33:17.363274,informative,formal
"इंस्टाग्राममा फैलिएको अफवाह अनुसार चिया पिउँदा कैंसरको जोखिम १००% हुन्छ, र सबैलाई चिया नपिउँने सल्लाह दिइएको छ।",1,health,social_media,NP_0017216,2026-01-17T02:33:17.363278,misleading,sensational
"सामाजिक कार्यकर्ताले महिलाहरूको शिक्षा स्तर सुधार गर्ने कार्यक्रम चलायो, जसले ५,००० महिलालाई प्राथमिक शिक्षा पूरा गर्न मद्दत गरेको छ।",0,society,online_portal,NP_0017217,2026-01-17T02:33:17.363281,informative,formal
"ब्लगमा प्रकाशित लेख अनुसार सबै नेपालीहरू २० वर्षपछि स्वचालित रूपमा वृद्ध हुनेछन्, र यो प्रक्रिया अनिवार्य रूपमा हुने बताइएको छ।",1,society,blog,NP_0017218,2026-01-17T02:33:17.363284,misleading,sensational
"नेपालमा पहिलो 5G नेटवर्क परीक्षण सफलतापूर्वक सम्पन्न भयो, जसले १०,००० भन्दा बढी प्रयोगकर्तालाई उच्च गति इन्टरनेट उपलब्ध गराउनेछ।",0,technology,online_portal,NP_0017219,2026-01-17T02:33:17.363288,,
काठमाण्डौ – सरकारले आगामी २०२६ वर्षको राष्ट्रिय चुनावको तयारीमा नयाँ नीति प्रस्ताव गरेको छ। यस नीतिमा निर्वाचन आयोगलाई थप स्वतन्त्रता दिने र मतपत्रमा डिजिटल प्रविधिको प्रयोग गर्ने प्रस्ताव समावेश छ।,0,politics,online_portal,NP_0017220,2026-01-17T02:34:31.772964,informative,formal
काठमाण्डौ – विपक्षी पार्टीले भर्खरै घोषणा गरेको छ कि उनीहरूले २०२७ को मध्यमा सरकारलाई उख्याउने योजना बनाएका छन्। यो दाबीमा कुनै आधिकारिक स्रोतको पुष्टि छैन।,1,politics,social_media,NP_0017221,2026-01-17T02:34:31.772977,misleading,sensational
"नेपाल बैंकले हालै जारी गरेको रिपोर्टमा देशको GDP ४.२% वृद्धिको संकेत गरेको छ, जसले आर्थिक विकासमा सकारात्मक प्रवृत्ति देखाउँछ।",0,economy,online_portal,NP_0017222,2026-01-17T02:34:31.772983,informative,formal
"नेपालको स्टक मार्केटमा भोलिदेखि १००% वृद्धिको आशा गरियो, तर यो अफवाह मात्र हो र कुनै आधिकारिक स्रोतले यसलाई पुष्टि गरेको छैन।",1,economy,social_media,NP_0017223,2026-01-17T02:34:31.772988,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले दादुरा र रूबेलाको खोप अभियान २०२६ मा सुरु गरेको घोषणा गरेको छ, जसमा ७०% भन्दा बढी जनसंख्या कवरेज लक्ष्य राखिएको छ।",0,health,online_portal,NP_0017224,2026-01-17T02:34:31.772993,informative,formal
"काठमाण्डौ – एक अनौपचारिक स्रोतले बताएको छ कि भोलिदेखि सबै नागरिकलाई पनीरको खोप दिइनेछ, जुन वैज्ञानिक रूपमा सम्भव छैन।",1,health,social_media,NP_0017225,2026-01-17T02:34:31.772997,misleading,sensational
"काठमाण्डौ – महिला अधिकार संगठनले २०२६ मा 'समान अवसर' कार्यक्रमको शुभारम्भ गरेको छ, जसमा महिलाहरूलाई रोजगार र शिक्षा क्षेत्रमा समान अधिकार प्रदान गर्ने लक्ष्य छ।",0,society,online_portal,NP_0017226,2026-01-17T02:34:31.773002,informative,formal
"काठमाण्डौ – एक अनौपचारिक रिपोर्ट अनुसार, सबै पुरुषलाई आजै १००% सन्तान नपाउने नियम लागू हुनेछ, जुन कानुनी रूपमा अवैध छ।",1,society,social_media,NP_0017227,2026-01-17T02:34:31.773007,misleading,sensational
"नेपाल टेक्नोलॉजी फोरमले नवीनतम 5G नेटवर्कको परीक्षण सफलतापूर्वक सम्पन्न गरेको छ, जसले ग्रामीण क्षेत्रहरूमा उच्च गति इन्टरनेट सेवा उपलब्ध गराउने अपेक्षा गरिएको छ।",0,technology,online_portal,NP_0017228,2026-01-17T02:34:31.773012,informative,formal
"काठमाण्डौ – भोलिदेखि सबै मोबाइल फोनमा स्वचालित रूपमा १००% ब्याट्री चार्ज हुने सुविधा उपलब्ध हुनेछ, जुन वैज्ञानिक रूपमा अव्यवहारिक छ।",1,technology,social_media,NP_0017229,2026-01-17T02:34:31.773016,misleading,sensational
काठमाण्डौ – सरकारले आजै नयाँ संसद विधेयकको अनुमोदन गर्‍यो जसले ग्रामीण विकासमा थप अनुदान उपलब्ध गराउनेछ।,0,politics,official_announcement,NP_0017230,2026-01-17T02:35:46.013784,informative,formal
"काठमाण्डौ – अफवाह छ कि प्रमुख राजनीतिक दलहरू एकैपटक मिलेर नयाँ गठबन्धन गठन गर्नेछन्, जसले देशको राजनीतिक परिदृश्यलाई पूर्ण रूपमा बदल्नेछ।",1,politics,social_media,NP_0017231,2026-01-17T02:35:46.013798,misleading,sensational
"काठमाण्डौ – २०२४ को पहिलो त्रैमासिकमा नेपालको सकल घरेलु उत्पादन ४.२% वढेको छ, जसले आर्थिक वृद्धिलाई सकारात्मक संकेत दिन्छ।",0,economy,news_website,NP_0017232,2026-01-17T02:35:46.013804,informative,formal
"काठमाण्डौ – रिपोर्ट अनुसार, नेपालको मुद्रा तत्कालै अवमूल्यन हुन लागेको छ र सबै बैंकहरू बन्द हुनेछन्।",1,economy,blog,NP_0017233,2026-01-17T02:35:46.013809,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै दादुरा र रूबेला विरुद्धको नवा खोप अभियान सुरु गरेको छ, जसमा ५०,००० स्वास्थ्य कर्मचारी सहभागी हुनेछन्।",0,health,health_portal,NP_0017234,2026-01-17T02:35:46.013814,informative,formal
काठमाण्डौ – दादुरा र रूबेला खोपको सेवनपछि तीव्र दुष्प्रभावहरू देखा पर्‍यो भन्ने रिपोर्टहरू फैलिएको छ।,1,health,social_media,NP_0017235,2026-01-17T02:35:46.013818,misleading,sensational
काठमाण्डौ – स्थानीय समाजले स्वच्छता अभियानको भागको रूपमा १००० घन मीटर पानी सफा गर्ने कार्य सम्पन्न गर्‍यो।,0,society,local_news,NP_0017236,2026-01-17T02:35:46.013822,informative,neutral
काठमाण्डौ – अफवाह छ कि एक गुप्त समाज शहरको सबै प्रमुख निर्णयहरूमा नियन्त्रण राख्दै छ।,1,society,forum,NP_0017237,2026-01-17T02:35:46.013827,misleading,sensational
काठमाण्डौ – टेलिकम कम्पनीले ५जी नेटवर्कको पहिलो चरण सफलतापूर्वक कार्यान्वयन गरेको घोषणा गर्‍यो।,0,technology,tech_news,NP_0017238,2026-01-17T02:35:46.013831,informative,formal
काठमाण्डौ – ५जी नेटवर्कले मानव शरीरमा क्यान्सर उत्पन्न गर्ने सम्भावना रहेको दाबी गरिएको छ।,1,technology,blog,NP_0017239,2026-01-17T02:35:46.013836,misleading,sensational
"काठमाण्डौ – सरकारले नयाँ सिंचाइ परियोजनाको घोषणा गर्‍यो जसले २००,००० हेक्टर कृषि भूमि पानी उपलब्ध गराउनेछ।",0,agriculture,agri_portal,NP_0017240,2026-01-17T02:35:46.013840,informative,formal
काठमाण्डौ – नयाँ कीटनाशक प्रयोग गर्दा मधुमक्खीहरूलाई घातक असर पर्ने रिपोर्टहरू आएको छ।,1,agriculture,social_media,NP_0017241,2026-01-17T02:35:46.013844,misleading,sensational
"काठमाण्डौ – २०२४ मा विदेशी पर्यटकहरूको संख्या १५% वढेको छ, जसले पर्यटन उद्योगलाई प्रोत्साहन दिएको छ।",0,tourism,tourism_portal,NP_0017242,2026-01-17T02:35:46.013849,informative,formal
"काठमाण्डौ – रिपोर्ट अनुसार, प्रमुख पर्यटन स्थलहरूमा विषाक्त पदार्थको स्तर अत्यधिक रहेको छ।",1,tourism,blog,NP_0017243,2026-01-17T02:35:46.013853,misleading,sensational
काठमाण्डौ – शिक्षा मन्त्रालयले नयाँ पाठ्यक्रमको घोषणा गर्‍यो जसले विज्ञान र प्रौद्योगिकीमा केन्द्रित छ।,0,education,education_portal,NP_0017244,2026-01-17T02:35:46.013857,informative,formal
"शीर्षक: प्रधानमन्त्रीले नयाँ संविधान संशोधनको प्रस्ताव संसदमा पेश गरे, जसले नागरिक अधिकारहरूलाई विस्तारित गर्ने लक्ष्य राखेको छ।",0,politics,online_portal,NP_0017245,2026-01-17T02:37:00.430903,informative,formal
"शीर्षक: प्रधानमन्त्रीले गुप्त रूपमा विदेशी सरकारसँग मिलेर देशलाई कब्जा गर्ने योजना बनाएका छन्, र आगामी हप्ता त्यसको कार्यान्वयन गर्ने घोषणा गर्नेछन्।",1,politics,social_media,NP_0017246,2026-01-17T02:37:00.430914,misleading,sensational
