news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
प्रधानमन्त्रीको घोषणा: शिक्षा बजेट २०% वृद्धि,0,politics,online_portal,NP_0032469,2026-01-22T14:06:07.433309,informative,formal
भविष्यवाणी: सरकारले २०२५ मा सबै नागरिकलाई इलेक्ट्रोनिक पासपोर्ट दिने घोषणा,1,politics,social_media,NP_0032470,2026-01-22T14:06:07.433309,sensational,sensational
नेपाल बैंकिङ्गमा डिजिटल भुक्तानीको वृद्धि: २०२४ मा ४०% ले लेनदेन,0,economy,online_portal,NP_0032471,2026-01-22T14:06:07.433309,informative,formal
नेपालको तेल भण्डार १००% नष्ट,1,economy,social_media,NP_0032472,2026-01-22T14:06:07.433309,misleading,sensational
सार्वजनिक स्वास्थ्य कार्यक्रमले टाइप २ डायबिटीजको प्रकोप घटाएको,0,health,online_portal,NP_0032473,2026-01-22T14:06:07.433309,informative,formal
सुन्तला खाएर १ दिनमा १० किलो तौल घटाउने,1,health,social_media,NP_0032474,2026-01-22T14:06:07.433309,misleading,sensational
सामाजिक कार्यक्रमले महिला उद्यमीलाई १००० कर्जा उपलब्ध गरायो,0,society,online_portal,NP_0032475,2026-01-22T14:06:07.433309,informative,formal
बेलुगा जनावरको दुवै पक्षमा १००% रोग प्रतिरोधक,1,society,social_media,NP_0032476,2026-01-22T14:06:07.433309,sensational,sensational
नेपालमा पहिलो 5G नेटवर्क सुरु: २०२४ मा ५०% शहरहरूमा उपलब्ध,0,technology,online_portal,NP_0032477,2026-01-22T14:06:07.433309,informative,formal
AIले १००% मानव कामलाई प्रतिस्थापन गर्ने घोषणा,1,technology,social_media,NP_0032478,2026-01-22T14:06:07.433309,sensational,sensational
"शीर्षक: संसदमा नयाँ संविधान संशोधनको प्रस्ताव पारित

काठमाडौं – २०७९ सालको १५ फाल्गुनमा नेपाल संसदले २०२१ को संविधान संशोधनको प्रस्ताव पारित गरेको छ। प्रस्तावमा ग्रामीण विकास, शिक्षा र स्वास्थ्य क्षेत्रमा विशेष ध्यान दिइएको छ। प्रधानमन्त्री शेरबहादुर देउवा दुवै पक्षको समर्थनको साथमा यस प्रस्तावलाई स्वीकार गरेका छन्।",0,politics,official_website,NP_0032479,2026-01-22T14:06:18.526760,informative,formal
"शीर्षक: कांग्रेस पार्टीले स्वतन्त्र चुनावको घोषणा

काठमाडौं – कांग्रेस पार्टीले भोलिदेखि स्वतन्त्र चुनावको घोषणा गरेको दावी गर्दै सामाजिक सञ्जालमा हल्ला फैलाएको छ। पार्टीका सदस्यहरूले भनेको छ कि सरकारको अवैध कार्यले जनताको विश्वास हराएको हो। यो दावीको कुनै आधिकारिक पुष्टि भएको छैन।",1,politics,social_media,NP_0032480,2026-01-22T14:06:18.526760,misleading,sensational
"शीर्षक: नेपाल बैंकले ब्याज दर घटाउने निर्णय

काठमाडौं – नेपाल बैंकले २०२४ सालको १ फाल्गुनमा ब्याज दर १.२५ प्रतिशत अंक घटाउने निर्णय गरेको छ। यस निर्णयले ऋण लागत घटाउने र आर्थिक वृद्धिलाई प्रोत्साहन गर्ने अपेक्षा गरिएको छ।",0,economy,news_agency,NP_0032481,2026-01-22T14:06:18.526760,informative,formal
"शीर्षक: नेपालमा सबै बैंकहरू बन्द हुने हल्ला

काठमाडौं – सामाजिक सञ्जालमा फैलिएको एक सनसनीपूर्ण खबरअनुसार, सरकारले भोलिदेखि अनिश्चितकालका लागि सबै निजी र सरकारी बैंक बन्द गर्ने गोप्य निर्णय गरेको छ। जनताले आजै आफ्नो पैसा निकाल्नुपर्ने बताइएको छ। तर यसको कुनै आधिकारिक पुष्टि कतैबाट भएको छैन।",1,economy,rumor_blog,NP_0032482,2026-01-22T14:06:18.526760,misleading,sensational
"शीर्षक: स्वास्थ्य मन्त्रालयद्वारा दादुरा खोप अभियानको घोषणा

काठमाडौं – स्वास्थ्य तथा जनसंख्या मन्त्रालयले आगामी महिनादेखि दादुरा–रुबेला विरुद्धको राष्ट्रिय खोप अभियान सञ्चालन गर्ने भएको छ। ७७ वटै जिल्लामा ५० हजार स्वास्थ्यकर्मी परिचालन गरिनेछ।",0,health,government_portal,NP_0032483,2026-01-22T14:06:18.526760,informative,formal
"शीर्षक: सार्वजनिक स्वास्थ्यमा अनौठो रोग प्रकोप

काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, नेपालमा एक अनौठो रोग प्रकोप भएको दावी गरिएको छ। रोगको लक्षणहरूमा अचानक बुखार, प्यास, र अनिद्रा समावेश छन्। स्वास्थ्य विभागले यो दावीको पुष्टि गरेको छैन।",1,health,social_media,NP_0032484,2026-01-22T14:06:18.526760,misleading,sensational
"शीर्षक: नेपालमा स्त्री शिक्षा कार्यक्रम सफल

काठमाडौं – नेपाल सरकारको स्त्री शिक्षा कार्यक्रमले २०२३ सालमा १,००,००० भन्दा बढी महिलालाई उच्च शिक्षा प्राप्त गराएको छ। कार्यक्रमको सफलतामा शिक्षा मन्त्रालय र स्थानीय निकायहरूको सहकार्य प्रमुख रहेको छ।",0,society,news_agency,NP_0032485,2026-01-22T14:06:18.526760,informative,formal
"शीर्षक: नेपालमा भूतपूर्व राजा पुनः सिंहासनमा

काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, भूतपूर्व राजा दिग्बर सिंहले पुनः सिंहासनमा बस्ने घोषणा गरेको छ। यो दावीको कुनै आधिकारिक पुष्टि भएको छैन र सरकारले यसलाई अस्वीकार गरेको छ।",1,society,rumor_blog,NP_0032486,2026-01-22T14:06:18.526760,misleading,sensational
"शीर्षक: नेपालको पहिलो 5G नेटवर्क सञ्चालन

काठमाडौं – नेपाल टेलिकमले २०२४ सालको १ फाल्गुनमा पहिलो 5G नेटवर्कको सफल सञ्चालन गरेको घोषणा गरेको छ। नेटवर्कले उच्च गति इन्टरनेट र कम विलम्बता प्रदान गर्ने अपेक्षा गरिएको छ।",0,technology,official_website,NP_0032487,2026-01-22T14:06:18.526760,informative,formal
"शीर्षक: नेपालमा रोबोटहरूले मानव कार्य प्रतिस्थापन

काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, नेपालमा रोबोटहरूले मानव कार्य प्रतिस्थापन गर्ने योजना लागू भएको दावी गरिएको छ। यो दावीको कुनै आधिकारिक पुष्टि भएको छैन र उद्योग संघले यसलाई अस्वीकार गरेको छ।",1,technology,social_media,NP_0032488,2026-01-22T14:06:18.526760,misleading,sensational
शीर्षक: प्रधानमन्त्रीले नयाँ आर्थिक सुधार कार्यक्रमको घोषणा गरे। काठमाडौं – प्रधानमन्त्री दीनेश पाण्डेले आजको प्रेस सम्मेलनमा घोषणा गरे कि सरकारले २०२६ को आर्थिक वर्षदेखि सार्वजनिक क्षेत्रको सुधार र निजी क्षेत्रलाई प्रोत्साहन गर्ने नयाँ नीति लागू गर्नेछ।,0,politics,government_press_release,NP_0032489,2026-01-22T14:06:27.943710,informative,formal
"शीर्षक: राष्ट्रिय पार्टीले नयाँ संविधान प्रस्ताव गरेको। काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, राष्ट्रिय पार्टीले आजै नयाँ संविधानको मसौदा प्रस्ताव गरेको दाबी गरिरहेको छ। यो दाबीमा सरकारको आधिकारिक पुष्टि छैन।",1,politics,social_media,NP_0032490,2026-01-22T14:06:27.943710,misleading,sensational
"शीर्षक: नेपालको निर्यात २०% वढेको। काठमाडौं – नेपाल व्यापार मन्त्रालयले आजको रिपोर्टमा भनेको छ कि २०२५ को चौथो तिमाहीमा नेपालले २०% वढेको निर्यात गरेको छ, मुख्यतः कृषि उत्पादन र खनिज पदार्थमा।",0,economy,online_portal,NP_0032491,2026-01-22T14:06:27.943710,informative,formal
"शीर्षक: नेपालमा सबै बैंक बन्द हुने हल्ला! काठमाडौं – सामाजिक सञ्जालमा फैलिएको सनसनीपूर्ण खबरअनुसार, सरकारले भोलिदेखि अनिश्चितकालका लागि सबै बैंक बन्द गर्ने गोप्य निर्णय गरेको छ।",1,economy,social_media,NP_0032492,2026-01-22T14:06:27.943710,misleading,sensational
शीर्षक: स्वास्थ्य मन्त्रालयले नयी खोप अभियान सुरु गर्यो। काठमाडौं – स्वास्थ्य तथा जनसंख्या मन्त्रालयले आज घोषणा गर्‍यो कि २०२६ को पहिलो तिमाहीदेखि दादुरा–रुबेला विरुद्धको राष्ट्रिय खोप अभियान सुरू हुनेछ।,0,health,government_press_release,NP_0032493,2026-01-22T14:06:27.943710,informative,formal
"शीर्षक: खोपको दुष्प्रभावको डर! काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, दादुरा–रुबेला खोपले तीव्र दुष्प्रभाव ल्याउने दाबी गरियो।",1,health,social_media,NP_0032494,2026-01-22T14:06:27.943710,misleading,sensational
शीर्षक: काठमाडौंमा सामाजिक कार्यक्रम सफलतापूर्वक सम्पन्न। काठमाडौं – शहरको सामाजिक कार्यक्रममा १००० भन्दा बढी सहभागीहरूले सांस्कृतिक कार्यक्रममा भाग लिए।,0,society,news_agency,NP_0032495,2026-01-22T14:06:27.943710,informative,formal
"शीर्षक: सामाजिक कार्यक्रममा हिंसा! काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, काठमाडौंमा आयोजना गरिएको कार्यक्रममा हिंसात्मक घटनाहरू भएको दाबी गरियो।",1,society,social_media,NP_0032496,2026-01-22T14:06:27.943710,misleading,sensational
"शीर्षक: नयाँ मोबाइल एपले स्वास्थ्य ट्र्याकिङ सुविधा ल्यायो। काठमाडौं – टेक्नोलोजी स्टार्टअप ‘हेल्थट्र्याक’ ले आज नयाँ मोबाइल एप सार्वजनिक गर्‍यो जसले प्रयोगकर्ताको रक्तचाप, हृदयगति र निद्रा गुणस्तर ट्र्याक गर्दछ।",0,technology,tech_blog,NP_0032497,2026-01-22T14:06:27.943710,informative,formal
"शीर्षक: कम्प्यूटरले मानवलाई पराजित गर्ने! काठमाडौं – सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, कम्प्यूटरले मानव बुद्धिमत्तालाई पराजित गर्ने घोषणा गरेको दाबी गरियो।",1,technology,social_media,NP_0032498,2026-01-22T14:06:27.943710,misleading,sensational
"राजनीति: प्रधानमन्त्री दीनेश थापा द्वारा घोषणा गरिएको ‘सार्वजनिक सेवा सुधार कार्यक्रम’ को अन्तर्गत २००,००० नयाँ सरकारी कर्मचारी भर्ना गर्ने योजना सार्वजनिक गरियो। कार्यक्रमको उद्देश्य सरकारी सेवामा पारदर्शिता र दक्षता बढाउनु हो।",0,politics,official_website,NP_0032499,2026-01-22T14:06:37.836941,informative,formal
"राजनीति: सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, सरकारले गुप्त रूपमा विदेशी कम्पनीसँग १०० मिलियन डलरको सम्झौता गरेको छ जसले देशको आर्थिक नीतिमा परिवर्तन ल्याउने आशा गरिएको छ।",1,politics,social_media,NP_0032500,2026-01-22T14:06:37.836941,misleading,sensational
"अर्थतन्त्र: नेपाल विश्व व्यापार संगठनको रिपोर्ट अनुसार २०२४ मा निर्यात १५% वृद्धी भएको छ, मुख्यतः कपडा र कृषिजन्य उत्पादनमा।",0,economy,online_portal,NP_0032501,2026-01-22T14:06:37.836941,informative,formal
"अर्थतन्त्र: अनलाइन ब्लगमा प्रकाशित हल्ला अनुसार, नेपाल सरकारले सबै बैंकलाई अनिश्चितकालका लागि बन्द गर्ने योजना बनाएको छ जसले आर्थिक संकट निम्त्याउने आशा गरिएको छ।",1,economy,blog,NP_0032502,2026-01-22T14:06:37.836941,misleading,sensational
स्वास्थ्य: स्वास्थ्य तथा जनसंख्या मन्त्रालयले दादु र रूबेले विरुद्धको राष्ट्रिय खोप अभियान ७८ वटै जिल्लामा सुरु गरेको घोषणा गर्यो।,0,health,online_portal,NP_0032503,2026-01-22T14:06:37.836941,informative,formal
"स्वास्थ्य: सामाजिक सञ्जालमा फैलिएको अफवाह अनुसार, नयाँ दवा ‘इकोप्लस’ प्रयोग गर्दा मानिसहरूमा अनियमित प्रभावहरू देखा परिरहेको छ।",1,health,social_media,NP_0032504,2026-01-22T14:06:37.836941,misleading,sensational
समाज: काठमाडौंको ‘युवा सेवा केन्द्र’ मा ५०० जना युवाहरूले स्वच्छता अभियानमा भाग लिएका छन्।,0,society,newspaper,NP_0032505,2026-01-22T14:06:37.836941,informative,formal
"समाज: ब्लगमा प्रकाशित हल्ला अनुसार, एक जना युवा १००० किमी टेलिपोर्ट गरेर नेपालबाट विदेश गयो भन्ने दाबी गरिएको छ।",1,society,blog,NP_0032506,2026-01-22T14:06:37.836941,misleading,sensational
"प्रविधि: नेपाल सरकारले २०२५ मा पहिलो 5G नेटवर्क सञ्चालन गर्ने योजना सार्वजनिक गर्यो, जसले मोबाइल संचारमा नयाँ युगको शुरुआत गर्ने अपेक्षा गरिएको छ।",0,technology,official_website,NP_0032507,2026-01-22T14:06:37.836941,informative,formal
"प्रविधि: सामाजिक सञ्जालमा फैलिएको अफवाह अनुसार, २०२६ मा रोबोटहरूले सबै मानवीय कामहरू प्रतिस्थापन गर्नेछन् र मानवजन्य रोजगार समाप्त हुनेछ।",1,technology,social_media,NP_0032508,2026-01-22T14:06:37.836941,misleading,sensational
"नेपाल सरकारले २०२६ सालको संविधान संशोधन प्रस्ताव संसदमा पेश गर्‍यो। प्रस्तावमा शिक्षा, स्वास्थ्य र पर्यावरण संरक्षणका लागि विशेष प्रावधानहरू समावेश गरिएको छ।",0,politics,government_release,NP_0032509,2026-01-22T14:06:47.639410,informative,formal
संसदमा अचानक सबै सांसदहरूलाई क्यान्सर रोगको निदान गरियो र तिनीहरूलाई तत्काल अस्पतालमा पठाइयो। यो घटना सरकारको आधिकारिक बयानमा उल्लेख गरिएको छैन।,1,politics,social_media,NP_0032510,2026-01-22T14:06:47.639410,misleading,sensational
नेपाल बैंकले ब्याज दर १०% घटाउने घोषणा गरेको छ। यस कदमले ऋण लिने लागत घटाउने र आर्थिक वृद्धिमा योगदान पुर्याउने आशा गरिएको छ।,0,economy,online_portal,NP_0032511,2026-01-22T14:06:47.639410,informative,formal
नेपाल सरकारले सबै आयकरहरूलाई १००% माफ गर्ने घोषणा गरेको छ। यो कदमले नागरिकहरूलाई आर्थिक राहत दिनुका साथै सरकारको राजस्वमा ठूलो असर पर्नेछ।,1,economy,rumor,NP_0032512,2026-01-22T14:06:47.639410,misleading,sensational
नेपाल स्वास्थ्य मन्त्रालयले दादुका विरुद्ध नवीन खोप अभियान सुरु गरेको छ। अभियानमा ७७ जिल्लामा ५० हजार स्वास्थ्यकर्मी परिचालन गरिनेछ।,0,health,government_release,NP_0032513,2026-01-22T14:06:47.639410,informative,formal
सार्वजनिक अस्पतालमा सबै रोगीहरूलाई ४० डिग्री सेल्सियसको पानीमा भिजाउने उपचार लागू गरिनेछ। यो उपचारले रोगीहरूको स्वास्थ्यमा प्रतिकूल असर पर्ने सम्भावना छ।,1,health,internet_forum,NP_0032514,2026-01-22T14:06:47.639410,misleading,sensational
"सामाजिक कार्यक्रममा १०,००० युवाहरूलाई रोजगार अवसर उपलब्ध गराउने कार्यक्रम सफलतापूर्वक सम्पन्न भयो। कार्यक्रममा स्थानीय उद्योगहरू र स्टार्टअपहरूलाई पनि समावेश गरिएको छ।",0,society,news_agency,NP_0032515,2026-01-22T14:06:47.639410,informative,formal
नेपालमा सबै नागरिकलाई रात १० बजे पछि सार्वजनिक क्षेत्रमा निस्कने मनाई गरिएको छ। यो निर्णयले सामाजिक व्यवस्था सुधार गर्ने आशा गरिएको छ।,1,society,social_media,NP_0032516,2026-01-22T14:06:47.639410,misleading,sensational
नेपालको पहिलो विश्व स्तरीय AI अनुसन्धान केन्द्र २०२६ मा खुल्यो। केन्द्रमा विश्वका प्रमुख वैज्ञानिकहरू र अनुसन्धानकर्ताहरूलाई आमन्त्रित गरिएको छ।,0,technology,online_portal,NP_0032517,2026-01-22T14:06:47.639410,informative,formal
स्मार्टफोनमा १००% ब्याट्री लाइफको लागि ५ मिनेट चार्ज गर्ने नयाँ टेक्नोलोजी घोषणा गरिएको छ। यो टेक्नोलोजीले उद्योगमा क्रान्ति ल्याउने आशा गरिएको छ।,1,technology,rumor,NP_0032518,2026-01-22T14:06:47.639410,misleading,sensational
नेपाल संसदमा २०७८ वर्षको संविधान संशोधन प्रस्ताव पारित भयो। सरकारले यो कदमले मानव अधिकार र विकलांग व्यक्तिको समावेशी विकास सुनिश्चित गर्ने लक्ष्य राखेको छ।,0,politics,official_website,NP_0032519,2026-01-22T14:06:57.547608,informative,formal
संसदमा अचानक सबै सांसदहरूलाई निलम्बित गर्ने निर्णय भएको सुनेको छ। यो खबरको कुनै आधिकारिक पुष्टि नभएसम्म जनताले यसलाई सत्य मान्न सक्दैन।,1,politics,social_media,NP_0032520,2026-01-22T14:06:57.547608,misleading,sensational
नेपाल बैंकिङ् क्षेत्रको ब्याज दर १.५ प्रतिशत अंक घटाइ ४.२५ प्रतिशतमा ल्याइयो। यसले ऋण लागत घटाउने र आर्थिक वृद्धिमा योगदान गर्ने अपेक्षा गरिएको छ।,0,economy,official_website,NP_0032521,2026-01-22T14:06:57.547608,informative,formal
नेपालको GDP २०२४ मा १०० प्रतिशत वृद्धि हुने अनुमान लगाइएको छ। यो दावीको आधारमा कुनै विश्वसनीय आँकडा उपलब्ध छैन।,1,economy,social_media,NP_0032522,2026-01-22T14:06:57.547608,misleading,sensational
स्वास्थ्य मन्त्रालयले दादु-रुबेला खोप अभियान २०२४ को पहिलो तिमाहीमा सुरु गरेको छ। १० लाख भन्दा बढी व्यक्तिलाई खोप दिइने योजना छ।,0,health,official_website,NP_0032523,2026-01-22T14:06:57.547608,informative,formal
नयाँ दवा 'फ्लेयर' ले सबै रोगहरू १० दिनमा ठीक गर्ने दावी गरिएको छ। यो दावीको वैज्ञानिक प्रमाण उपलब्ध छैन।,1,health,social_media,NP_0032524,2026-01-22T14:06:57.547608,misleading,sensational
"सामाजिक कल्याण कार्यक्रम 'सुरक्षा बक्स' को शुभारम्भ काठमाडौंमा गरियो। यस कार्यक्रम अन्तर्गत ५०,००० परिवारलाई आर्थिक सहायता दिइनेछ।",0,society,official_website,NP_0032525,2026-01-22T14:06:57.547608,informative,formal
"सामाजिक मिडियामा 'क्याप्सूल' नामक गुप्त समाजको दावी फैलिरहेको छ। यस समाजले विश्व शान्ति र आर्थिक समृद्धि को वादा गरेको छ, तर यसको अस्तित्वको कुनै प्रमाण छैन।",1,society,social_media,NP_0032526,2026-01-22T14:06:57.547608,misleading,sensational
नेपालमा पहिलो 5G नेटवर्क २०२४ मा सुरु हुने घोषणा गरियो। यसले उच्च गतिको इन्टरनेट सेवा उपलब्ध गराउने अपेक्षा गरिएको छ।,0,technology,official_website,NP_0032527,2026-01-22T14:06:57.547608,informative,formal
नेपाल सरकारले २०२५ मा सबै नागरिकलाई रोबोट साथी दिने योजना बनाएको छ। यो दावीको आधारमा कुनै आधिकारिक सूचना उपलब्ध छैन।,1,technology,social_media,NP_0032528,2026-01-22T14:06:57.547608,misleading,sensational
नेपालको प्रधानमन्त्री शेरबहादुर देउवा ले २०२५ सालको संविधान संशोधनको प्रस्ताव सार्वजनिक रूपमा घोषणा गरे। सरकारले यस संशोधनमा नागरिक अधिकारको संरक्षण र विकेन्द्रीकरणलाई बलियो बनाउने योजना बनाएको छ।,0,politics,government_website,NP_0032529,2026-01-22T14:07:08.949787,informative,formal
नेपालको प्रधानमन्त्री शेरबहादुर देउवा ले विदेशी मुद्रा दर १०००% बढाउने घोषणा गरे। यो निर्णयले देशको आर्थिक स्थिरतालाई गम्भीर असर पुर्याउने अपेक्षा गरिएको छ।,1,politics,social_media,NP_0032530,2026-01-22T14:07:08.949787,misleading,sensational
नेपाल बैंकले ब्याज दर १% घटाउने निर्णय गरेको छ। यस कदमले ऋण लिने लागत घटाउने र आर्थिक वृद्धिलाई प्रोत्साहन गर्ने अपेक्षा गरिएको छ।,0,economy,newspaper,NP_0032531,2026-01-22T14:07:08.949787,informative,formal
नेपाल सरकारले सबै नागरिकलाई १० करोड रुपैयाँ अनुदान दिने योजना घोषणा गर्यो। यो अनुदानले देशभित्रको आर्थिक असमानतालाई समाधान गर्ने उद्देश्य राखेको हो।,1,economy,blog,NP_0032532,2026-01-22T14:07:08.949787,misleading,sensational
नेपाल स्वास्थ्य मन्त्रालयले दादु-रुबेला खोप अभियान २०२४ मा सुरु गर्ने घोषणा गर्यो। अभियानको लक्ष्य १० लाख बालबालिकालाई खोप लगाउने हो।,0,health,government_website,NP_0032533,2026-01-22T14:07:08.949787,informative,formal
नेपालमा च्युइंग गमले क्यान्सरको उपचार सम्भव भएको रिपोर्ट आएको छ। वैज्ञानिकहरूले यसलाई प्रयोगात्मक चरणमा मात्र मान्छन्।,1,health,social_media,NP_0032534,2026-01-22T14:07:08.949787,misleading,sensational
"काठमाडौंमा नयाँ सार्वजनिक पुस्तकालय उद्घाटन गरियो। पुस्तकालयले ५०,००० भन्दा बढी पुस्तिका र डिजिटल स्रोतहरू उपलब्ध गराउनेछ।",0,society,newspaper,NP_0032535,2026-01-22T14:07:08.949787,informative,formal
नेपालमा सबै नागरिकलाई ५ वर्षको बालकलाई १००० रुपैयाँ दियो। यो अनुदानले बालबालिकाको पोषण र शिक्षा सुधार गर्ने उद्देश्य राखेको हो।,1,society,blog,NP_0032536,2026-01-22T14:07:08.949787,misleading,sensational
नेपालको पहिलो 5G नेटवर्क २०२४ मा सुरु हुने घोषणा गरियो। यसले देशभित्र उच्च गति इन्टरनेट पहुँचलाई सुधार गर्नेछ।,0,technology,online_portal,NP_0032537,2026-01-22T14:07:08.949787,informative,formal
नेपाल सरकारले सबै मोबाइललाई १००% ब्याट्री लाइफ दिने घोषणा गर्यो। यो निर्णयले मोबाइल प्रयोगकर्ताहरूलाई धेरै सुविधा पुर्याउने अपेक्षा गरिएको छ।,1,technology,social_media,NP_0032538,2026-01-22T14:07:08.949787,misleading,sensational
प्रधानमन्त्री शेरबहादुर देउवा ले २०२४ को संविधान संशोधन प्रस्ताव संसदमा पेश गरे। प्रस्तावमा ग्रामीण स्वशासनलाई सुदृढ गर्ने उपायहरू समावेश छन्।,0,politics,news_agency,NP_0032539,2026-01-22T14:07:21.209101,informative,formal
नेपाल बैंकले आज ब्याज दर १.५ प्रतिशत घटाउने निर्णय घोषणा गर्‍यो। यसले ऋण लागत घटाएर आर्थिक वृद्धिलाई प्रोत्साहन दिने अपेक्षा छ।,0,economy,official_website,NP_0032540,2026-01-22T14:07:21.209101,informative,formal
नेपाल स्वास्थ्य मन्त्रालयले आज घोषणा गर्‍यो कि नवीनतम COVID‑19 खोप अभियान ९० प्रतिशत सफल भएको छ।,0,health,health_portal,NP_0032541,2026-01-22T14:07:21.209101,informative,formal
सामाजिक कार्यकर्ता डा. सुनील भट्टाले बालिका शिक्षा कार्यक्रम 'शिक्षा सशक्त' को आरम्भ गरे। कार्यक्रमले ग्रामीण क्षेत्रका १००० भन्दा बढी बालिकालाई शिक्षा प्राप्त गराउने लक्ष्य राखेको छ।,0,society,social_activist_blog,NP_0032542,2026-01-22T14:07:21.209101,informative,formal
नेपालको पहिलो 5G नेटवर्क आज काठमाडौंमा सफलतापूर्वक चालू गरियो। यसले उच्च गति इन्टरनेट सेवाहरू उपलब्ध गराउने आशा गरिएको छ।,0,technology,tech_news,NP_0032543,2026-01-22T14:07:21.209101,informative,formal
राजनीतिक पार्टी 'स्वतन्त्रता पार्टी' ले आज घोषणा गर्‍यो कि राष्ट्रपतिको पदलाई रद्द गरेर पूर्णतया सत्तारूढी सरकारलाई समाप्त गर्ने योजना छ।,1,politics,social_media,NP_0032544,2026-01-22T14:07:21.209101,misleading,sensational
"नेपालको राष्ट्रिय बैंकले भर्खरै घोषणा गर्‍यो कि २०२४ मा GDP २०० प्रतिशत वद्धि हुनेछ, जुन विश्व इतिहासमा सबैभन्दा ठूलो वृद्धिलाई सूचित गर्दछ।",1,economy,blog,NP_0032545,2026-01-22T14:07:21.209101,misleading,sensational
नवीनतम अनुसन्धानमा पत्ता लागेको छ कि 'सुपर मेडिसिन X' ले सबै रोगहरूलाई १० दिन भित्र ठीक गर्न सक्छ।,1,health,social_media,NP_0032546,2026-01-22T14:07:21.209101,misleading,sensational
सामाजिक मीडिया प्लेटफर्म 'फेसबूक' ले आज घोषणा गर्‍यो कि सबै नागरिकहरूको व्यक्तिगत डेटा विश्वभरि बेच्ने योजना छ।,1,society,social_media,NP_0032547,2026-01-22T14:07:21.209101,misleading,sensational
