news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
बगैंचामा १००% फसलको उत्पादन १००% वृद्धि भएको रिपोर्ट आएको छ। यसले किसानहरूलाई दोगुना आम्दानीको आशा दिलाएको छ।,1,agriculture,social_media,NP_0008849,2026-01-16T07:31:33.516001,misleading,sensational
नेपालको सबै पर्यटन स्थलहरू ५ वर्षको लागि बन्द हुने घोषणा गरियो। यसले पर्यटन उद्योगमा ठूलो झटका दिने अपेक्षा गरिएको छ।,1,tourism,blog,NP_0008850,2026-01-16T07:31:33.516004,misleading,sensational
सभी विश्वविद्यालयहरू २४/७ खुल्ला हुने घोषणा गरियो। यसले विद्यार्थीहरूलाई अनिश्चित समयमा अध्ययन गर्ने सुविधा दिनेछ।,1,education,print,NP_0008851,2026-01-16T07:31:33.516009,misleading,sensational
काठमाण्डौमा सबै अपराधहरू शून्य हुने घोषणा गरियो। यसले सार्वजनिक सुरक्षा प्रणालीमा क्रान्तिकारी सुधारको संकेत हो।,1,crime,social_media,NP_0008852,2026-01-16T07:31:33.516012,misleading,sensational
हिमालयमा भूकम्पको बाद सबै भूकम्पहरू रोकिएको घोषणा गरियो। यसले भूकम्प जोखिमलाई शून्यमा ल्याउने अपेक्षा गरिएको छ।,1,disaster,tv,NP_0008853,2026-01-16T07:31:33.516015,misleading,sensational
काठमाडौँ – सरकारले आगामी २०२४ सामान्य निर्वाचनको तयारीका लागि नयाँ निर्वाचन आयोगको गठन गरेको घोषणा गर्‍यो।,0,politics,online_portal,NP_0008854,2026-01-16T07:33:01.216943,informative,formal
काठमाडौँ – प्रधानमन्त्रीले घोषणा गर्‍यो कि देशको सबै राजमार्गहरू २४ घण्टामा १००% स्वतः चल्ने बनाइनेछ।,1,politics,social_media,NP_0008855,2026-01-16T07:33:01.216954,misleading,sensational
काठमाडौं – नपलको राष्ट्रिय बैंकले २०२३ मा ५% ब्याजदर घटाएको घोषणा गर्‍यो।,0,economy,broadcast,NP_0008856,2026-01-16T07:33:01.216958,informative,formal
नेपालमा सबै बैंकहरूले १००% ब्याजदर बढाउने घोषणा गरेको छ।,1,economy,blog,NP_0008857,2026-01-16T07:33:01.216961,misleading,sensational
काठमाडौँ – स्वास्थ्य मन्त्रालयले कोरोना भाइरसको नयाँ वैरिएन्टको विरुद्ध ८०% प्रभावकारी खोपको घोषणा गर्‍यो।,0,health,online_portal,NP_0008858,2026-01-16T07:33:01.216964,informative,formal
नेपालमा सबै नागरिकलाई १ दिनमा १००% स्वस्थ हुने जादुई औषधि उपलब्ध गराइनेछ।,1,health,social_media,NP_0008859,2026-01-16T07:33:01.216967,misleading,sensational
काठमाडौँ – महिला अधिकार संगठनले महिला शिक्षा कार्यक्रमको सफलतापूर्वक सम्पन्न भएको रिपोर्ट प्रकाशित गर्‍यो।,0,society,online_portal,NP_0008860,2026-01-16T07:33:01.216970,informative,formal
नेपालमा सबै पुरुषहरूलाई १ वर्षको लागि स्त्री बनाउने कानून पार गरिएको छ।,1,society,blog,NP_0008861,2026-01-16T07:33:01.216973,misleading,sensational
काठमाडौँ – नेपाल सरकारले ५G नेटवर्कको परीक्षण सुरु गरेको घोषणा गर्‍यो।,0,technology,online_portal,NP_0008862,2026-01-16T07:33:01.216976,informative,formal
नेपालमा सबै मोबाइलहरू १००% स्वचालित रूपमा उड्ने क्षमता प्राप्त गर्नेछन्।,1,technology,social_media,NP_0008863,2026-01-16T07:33:01.216979,misleading,sensational
काठमाडौँ – कृषि मन्त्रालयले २०२४ को फसल उत्पादन १०% वृद्धि गर्ने लक्ष्य राखेको छ।,0,agriculture,broadcast,NP_0008864,2026-01-16T07:33:01.216982,informative,formal
नेपालमा सबै किसानहरूले १ हप्ता भित्र १००% फसल उत्पादन गर्ने जादुई बगैंचाहरू पाउन सक्छन्।,1,agriculture,blog,NP_0008865,2026-01-16T07:33:01.216985,misleading,sensational
काठमाडौँ – पर्यटन मन्त्रालयले पोखरा क्षेत्रको नयाँ पर्यटन स्थलको उद्घाटन गरेको घोषणा गर्‍यो।,0,tourism,online_portal,NP_0008866,2026-01-16T07:33:01.216988,informative,formal
नेपालमा सबै पर्यटकहरूले २४ घण्टामा विश्वका सबै देशहरू भ्रमण गर्न सक्ने टेलिपोर्टेशन सेवा उपलब्ध गराइनेछ।,1,tourism,social_media,NP_0008867,2026-01-16T07:33:01.216992,misleading,sensational
काठमाडौँ – शिक्षा मन्त्रालयले २०२४ मा नयाँ पाठ्यक्रम लागू गर्ने घोषणा गर्‍यो।,0,education,online_portal,NP_0008868,2026-01-16T07:33:01.216994,informative,formal
नेपालमा सबै विद्यार्थीहरूलाई १ वर्षको लागि अनन्त ज्ञान प्राप्त गर्ने जादुई पुस्तक उपलब्ध गराइनेछ।,1,education,blog,NP_0008869,2026-01-16T07:33:01.216998,misleading,sensational
काठमाडौँ – पुलिसले २०२३ मा १००० भन्दा बढी अपराध केसहरू समाधान गरेको रिपोर्ट जारी गर्‍यो।,0,crime,broadcast,NP_0008870,2026-01-16T07:33:01.217001,informative,formal
नेपालमा सबै अपराधीहरूलाई १० दिनको भीतर १००% क्षमा गर्ने कानून पार गरिएको छ।,1,crime,social_media,NP_0008871,2026-01-16T07:33:01.217003,misleading,sensational
काठमाडौँ – नेपाल सरकारले २०२४ को वसन्त ऋतुमा सम्भावित भूकम्प जोखिमको बारेमा चेतावनी जारी गर्‍यो।,0,disaster,online_portal,NP_0008872,2026-01-16T07:33:01.217011,informative,formal
नेपालमा सबै भूकम्पहरू १००% पूर्वानुमान योग्य हुने नयाँ वैज्ञानिक उपकरणको घोषणा गर्‍यो।,1,disaster,blog,NP_0008873,2026-01-16T07:33:01.217015,misleading,sensational
काठमाण्डौ – प्रधानमन्त्री अनील पन्तले आजको दिनमा ‘समानता र समावेशी विकास’ को नीतिगत घोषणा गरे। उनले २०२५ सम्ममा सबै क्षेत्रीय विकास योजनामा ३०% बढी बजेट आवंटन गर्ने वचन दिएका छन्।,0,politics,official_website,NP_0008874,2026-01-16T07:34:06.233702,informative,formal
काठमाण्डौ – विदेशी सरकारले नेपालमा गुप्त रूपले कब्जा गर्ने योजना बनाएको दावी गर्दै सामाजिक मिडियामा सनसनाटी खबर फैलियो। यस दावालाई कुनै आधिकारिक स्रोतले पुष्टि गरेको छैन।,1,politics,social_media,NP_0008875,2026-01-16T07:34:06.233714,misleading,sensational
"नेपाल बैंकले आज ब्याजदर १.८% राख्ने निर्णय गरेको छ, जसले ऋण लागतमा ०.२% को कमी ल्याउने अपेक्षा गरिएको छ। यो निर्णय बैंकको वार्षिक बैठकमा स्वीकृत भयो।",0,economy,online_portal,NP_0008876,2026-01-16T07:34:06.233718,informative,formal
नेपालको मुद्रा १००% अवमूल्यन हुने घोषणा गरिएको दावीले आर्थिक बजारमा ठूलो हलचल मचायो। यो दावीको कुनै आधिकारिक प्रमाण उपलब्ध छैन।,1,economy,social_media,NP_0008877,2026-01-16T07:34:06.233722,misleading,sensational
स्वास्थ्य मन्त्रालयले आज घोषणा गर्‍यो कि २०२४ को दादु-रुबेला खोप अभियान १ जनवरीदेखि सुरू हुनेछ। यस अभियान अन्तर्गत १० मिलियन भन्दा बढी बालबालिकालाई खोप दिइनेछ।,0,health,official_website,NP_0008878,2026-01-16T07:34:06.233727,informative,formal
सिरदर्दको कारण सबै मानिसहरूमा पप्टो हुने दावीले स्वास्थ्य क्षेत्रलाई चकित बनायो। यो दावीलाई कुनै वैज्ञानिक प्रमाण छैन।,1,health,social_media,NP_0008879,2026-01-16T07:34:06.233730,misleading,sensational
सामाजिक कार्यकर्ताहरूले काठमाडौँ उपत्यकामा महिलाहरूको शिक्षा कार्यक्रम सञ्चालन गर्दै २००० भन्दा बढी महिलालाई प्राथमिक शिक्षा दियो। कार्यक्रमको उद्देश्य लैंगिक समानता प्रोत्साहन गर्नु हो।,0,society,online_portal,NP_0008880,2026-01-16T07:34:06.233736,informative,formal
सामाजिक नेटवर्कमा भ्रामक खबर फैलियो कि नेपालमा सबैको कपाल हरियो हुन्छ। यस दावीको कुनै वैज्ञानिक आधार छैन।,1,society,social_media,NP_0008881,2026-01-16T07:34:06.233740,misleading,sensational
नेपाल सरकारले आज घोषणा गर्‍यो कि २०२५ सम्ममा ५जी नेटवर्क ८०% क्षेत्रीय कवरेजमा पुग्ने लक्ष्य राखिएको छ। यो कदमले डिजिटल समावेशी विकासलाई प्रोत्साहन गर्ने अपेक्षा गरिएको छ।,0,technology,official_website,NP_0008882,2026-01-16T07:34:06.233745,informative,formal
नेपालमा रोबोटहरूले सबै काम गर्ने घोषणा गरिएको दावीले सार्वजनिक चर्चामा चकित बनायो। यो दावीको कुनै आधिकारिक प्रमाण छैन।,1,technology,social_media,NP_0008883,2026-01-16T07:34:06.233749,misleading,sensational
कृषि मन्त्रालयले २०२४ को फसल उत्पादन लक्ष्य १०% वृद्धि गर्ने घोषणा गर्‍यो। यसले १.२ मिलियन टनको अतिरिक्त उत्पादनको सम्भावना देखाएको छ।,0,agriculture,official_website,NP_0008884,2026-01-16T07:34:06.233753,informative,formal
कृषि क्षेत्रमा भूतहरूले फसल नष्ट गर्ने दावीले किसानहरूलाई चकित बनायो। यो दावीको कुनै वैज्ञानिक प्रमाण छैन।,1,agriculture,social_media,NP_0008885,2026-01-16T07:34:06.233756,misleading,sensational
"नेपालको पर्यटन विभागले नयाँ विदेशी टूर पॅकेज घोषणा गर्‍यो जसमा २०२५ मा ५०,००० विदेशी पर्यटकलाई आकर्षित गर्ने योजना छ।",0,tourism,official_website,NP_0008886,2026-01-16T07:34:06.233760,informative,formal
नेपालमा सबै पर्यटकहरूलाई चन्द्रमा पठाउने योजना रहेको दावीले पर्यटन क्षेत्रलाई चकित बनायो। यो दावीको कुनै आधिकारिक प्रमाण छैन।,1,tourism,social_media,NP_0008887,2026-01-16T07:34:06.233763,misleading,sensational
"शिक्षा मन्त्रालयले २०२४ मा निःशुल्क प्राथमिक शिक्षा कार्यक्रम सुरु गर्ने घोषणा गर्‍यो। यस कार्यक्रम अन्तर्गत ५,००,००० भन्दा बढी विद्यार्थीलाई निःशुल्क शिक्षा उपलब्ध गराइनेछ।",0,education,official_website,NP_0008888,2026-01-16T07:34:06.233768,informative,formal
नेपालमा सबै विद्यार्थीहरूलाई १० वर्षको शिक्षा नदिने दावीले शिक्षा क्षेत्रलाई चकित बनायो। यो दावीको कुनै आधिकारिक प्रमाण छैन।,1,education,social_media,NP_0008889,2026-01-16T07:34:06.233772,misleading,sensational
"काठमाण्डौमा आज चोरीको घटनामा ५०% कमी आएको छ। स्थानीय प्रहरी विभागको रिपोर्ट अनुसार, २०२४ को पहिलो छ महिनामा चोरीको घटनामा ४०% कमी आएको छ।",0,crime,official_website,NP_0008890,2026-01-16T07:34:06.233776,informative,formal
नेपालमा सबै पुरुषहरूलाई गुप्त रूपमा शिकार गर्ने दावीले अपराध क्षेत्रलाई चकित बनायो। यो दावीको कुनै आधिकारिक प्रमाण छैन।,1,crime,social_media,NP_0008891,2026-01-16T07:34:06.233779,misleading,sensational
नेपालमा ७.८ तीव्रता भूकम्पपछि १००० जना घायल र ५००० जना बेघर भएका छन्। सरकारले आपतकालीन सहायता कार्यक्रम सुरु गरेको छ।,0,disaster,official_website,NP_0008892,2026-01-16T07:34:06.233783,informative,formal
नेपालमा भूतपूर्व भूकम्पले सबैलाई पानीमा डुबाउने दावीले आपतकालीन विभागलाई चकित बनायो। यो दावीको कुनै वैज्ञानिक प्रमाण छैन।,1,disaster,social_media,NP_0008893,2026-01-16T07:34:06.233787,misleading,sensational
"काठमाण्डौ – प्रधानमन्त्री दीनेश सिंगले आजै संसदमा नयाँ संविधान संशोधनको प्रस्ताव पेश गरे, जसमा ग्रामीण विकास र शिक्षा सुधारका प्रमुख बुँदाहरू समावेश छन्।",0,politics,government_release,NP_0008894,2026-01-16T07:35:42.236127,informative,formal
"बैंकिङ् क्षेत्रमा अचानक १०% ब्याज दर घट्ने घोषणा, सरकारले आजै घोषणा गर्‍यो कि सबै बैंकहरूलाई नयाँ नियम लागू गर्नेछ।",1,economy,social_media,NP_0008895,2026-01-16T07:35:42.236140,misleading,sensational
"काठमाण्डौ – स्वास्थ्य विभागले आजै दादुरा-रुबेला खोपको १००% कवरेज घोषणा गर्‍यो, जसले देशभरि २० लाख नागरिकलाई खोप उपलब्ध गराउनेछ।",0,health,government_release,NP_0008896,2026-01-16T07:35:42.236146,informative,formal
"सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार, सरकारले आजै सबै नागरिकलाई १००० रुपैयाँ अनुदान दिने घोषणा गर्‍यो, तर यो खबरको कुनै आधिकारिक स्रोत छैन।",1,society,social_media,NP_0008897,2026-01-16T07:35:42.236150,misleading,sensational
"नेपाल टेक्नोलोजी फोरममा आजै पहिलो पटक 5G नेटवर्कको परीक्षण सम्पन्न भयो, जसले काठमाण्डौ क्षेत्रलाई उच्च गति इन्टरनेट सुविधा उपलब्ध गराउनेछ।",0,technology,government_release,NP_0008898,2026-01-16T07:35:42.236154,informative,formal
"कृषि मन्त्रालयले आजै घोषणा गर्‍यो कि सबै किसानलाई २०% अनाज दान गरिनेछ, तर यो कार्यक्रमको वास्तविकता अस्पष्ट छ।",1,agriculture,social_media,NP_0008899,2026-01-16T07:35:42.236158,misleading,sensational
"काठमाण्डौ – नेपाल पर्यटन बोर्डले आजै नयाँ 'सुरक्षित यात्रा' कार्यक्रम घोषणा गर्‍यो, जसमा यात्रुहरूलाई स्वास्थ्य जाँच र सुरक्षा उपायहरू समावेश छन्।",0,tourism,government_release,NP_0008900,2026-01-16T07:35:42.236162,informative,formal
"शिक्षा मन्त्रालयले आजै घोषणा गर्‍यो कि सबै विश्वविद्यालयहरूलाई ५०% शुल्क माफ गरिनेछ, तर यो निर्णयको कुनै आधिकारिक पुष्टि छैन।",1,education,social_media,NP_0008901,2026-01-16T07:35:42.236167,misleading,sensational
"काठमाण्डौ – पुलिसले आजै एक ठूलो डकैती केसमा ५ जना अपराधीलाई गिरफ्तार गर्‍यो, जसले शहरको सुरक्षा सुधारमा योगदान पुर्याएको छ।",0,crime,government_release,NP_0008902,2026-01-16T07:35:42.236171,informative,formal
"मौसम विभागले आजै घोषणा गर्‍यो कि १० दिनमा देशभरि भारी हिमपात हुने सम्भावना छ, तर यो पूर्वानुमानमा अनिश्चितता छ।",1,disaster,social_media,NP_0008903,2026-01-16T07:35:42.236175,misleading,sensational
"राष्ट्रिय सभा – विपक्षी दलको नेता आजै संसदमा प्रस्ताव पेश गर्‍यो, जसमा आर्थिक सुधार र मानव अधिकारका प्रमुख बुँदाहरू समावेश छन्।",0,politics,government_release,NP_0008904,2026-01-16T07:35:42.236178,informative,formal
"दैनिक समाचारपत्रले रिपोर्ट गर्‍यो कि सरकारले आजै सबै बैंकलाई ५०% ब्याज दर घटाउने आदेश दियो, तर यो रिपोर्टको स्रोत विश्वसनीय छैन।",1,economy,social_media,NP_0008905,2026-01-16T07:35:42.236182,misleading,sensational
"काठमाण्डौ – स्वास्थ्य विभागले आजै नयाँ रोग 'फ्लू' को रोकथाम कार्यक्रम घोषणा गर्‍यो, जसमा मास्क लगाउने र सामाजिक दूरीको महत्त्व समावेश छ।",0,health,government_release,NP_0008906,2026-01-16T07:35:42.236186,informative,formal
"सामाजिक सञ्जालमा झूठो खबर फैलियो कि सरकारले आजै सबै नागरिकलाई ५००० रुपैयाँ अनुदान दिने घोषणा गर्‍यो, तर यो खबरको कुनै आधिकारिक पुष्टि छैन।",1,society,social_media,NP_0008907,2026-01-16T07:35:42.236189,misleading,sensational
"नेपाल विज्ञान फोरममा आजै पहिलो पटक स्वदेशी सुपरकम्प्युटरको घोषणा गर्‍यो, जसले अनुसन्धान र विकासमा नयाँ सम्भावनाहरू खोल्नेछ।",0,technology,government_release,NP_0008908,2026-01-16T07:35:42.236192,informative,formal
"कृषि विभागले आजै घोषणा गर्‍यो कि सबै किसानलाई १००% अनाज दान गरिनेछ, तर यो कार्यक्रमको वास्तविकता अस्पष्ट छ।",1,agriculture,social_media,NP_0008909,2026-01-16T07:35:42.236196,misleading,sensational
"काठमाण्डौ – नेपाल पर्यटन बोर्डले आजै नयाँ 'इको टूरिज्म' कार्यक्रम घोषणा गर्‍यो, जसमा प्राकृतिक संरक्षण र स्थानीय समुदायको समावेशी विकास समावेश छ।",0,tourism,government_release,NP_0008910,2026-01-16T07:35:42.236199,informative,formal
"शिक्षा मन्त्रालयले आजै घोषणा गर्‍यो कि सबै विश्वविद्यालयहरूलाई १००% शुल्क माफ गरिनेछ, तर यो निर्णयको कुनै आधिकारिक पुष्टि छैन।",1,education,social_media,NP_0008911,2026-01-16T07:35:42.236202,misleading,sensational
"काठमाण्डौ – पुलिसले आजै एक ठूलो डकैती केसमा ८ जना अपराधीलाई गिरफ्तार गर्‍यो, जसले शहरको सुरक्षा सुधारमा योगदान पुर्याएको छ।",0,crime,government_release,NP_0008912,2026-01-16T07:35:42.236206,informative,formal
"मौसम विभागले आजै घोषणा गर्‍यो कि ५ दिनमा देशभरि भारी हिमपात हुने सम्भावना छ, तर यो पूर्वानुमानमा अनिश्चितता छ।",1,disaster,social_media,NP_0008913,2026-01-16T07:35:42.236209,misleading,sensational
शीर्षक: प्रधानमन्त्रीको नयाँ आर्थिक नीति घोषणा २०२६‑२७ वर्षको लागि,0,economy,online_portal,NP_0008914,2026-01-16T07:36:26.675947,informative,formal
"शीर्षक: प्रधानमन्त्रीले २०२६‑२७ वर्षको लागि नयाँ आर्थिक नीति घोषणा गर्‍यो। यो नीति अन्तर्गत सन् २०२६ मा ४% को आर्थिक वृद्धिदरको लक्ष्य राखिएको छ, जसमा साना व्यवसाय र कृषि क्षेत्रलाई प्राथमिकता दिइएको छ।",1,economy,social_media,NP_0008915,2026-01-16T07:36:26.675962,misleading,sensational
शीर्षक: स्वास्थ्य मन्त्रालयले दादुरा‑रुबेला विरुद्ध नवा खोप अभियान सुरु,0,health,newspaper,NP_0008916,2026-01-16T07:36:26.675966,informative,formal
शीर्षक: स्वास्थ्य मन्त्रालयले दादुरा‑रुबेला विरुद्ध नवा खोप अभियान सुरु गरेको छ। यस अभियानमा १० लाख नागरिकलाई निःशुल्क खोप दिइनेछ।,1,health,social_media,NP_0008917,2026-01-16T07:36:26.675970,misleading,sensational
शीर्षक: काठमाण्डौमा नयाँ सामाजिक कार्यक्रम ‘समान अवसर’ को शुरुआत,0,society,online_portal,NP_0008918,2026-01-16T07:36:26.675973,informative,formal
शीर्षक: काठमाण्डौमा नयाँ सामाजिक कार्यक्रम ‘समान अवसर’ को शुरुआत गरियो। यस कार्यक्रम अन्तर्गत सबैलाई समान शिक्षा र रोजगारीको सुविधा दिने वाचा गरियो।,1,society,social_media,NP_0008919,2026-01-16T07:36:26.675977,misleading,sensational
शीर्षक: नेपाल सरकारले नयाँ प्रविधि केन्द्र खोल्ने निर्णय,0,technology,radio,NP_0008920,2026-01-16T07:36:26.675980,informative,formal
शीर्षक: नेपाल सरकारले नयाँ प्रविधि केन्द्र खोल्ने निर्णय गर्‍यो। यस केन्द्रमा सबैलाई निःशुल्क कम्प्युटर सिकाउने कार्यक्रम चल्नेछ।,1,technology,social_media,NP_0008921,2026-01-16T07:36:26.675984,misleading,sensational
शीर्षक: कृषि विभागले २०२६‑२७ वर्षको लागि नयाँ अनाज उत्पादन योजना घोषणा,0,agriculture,newspaper,NP_0008922,2026-01-16T07:36:26.675987,informative,formal
शीर्षक: कृषि विभागले २०२६‑२७ वर्षको लागि नयाँ अनाज उत्पादन योजना घोषणा गर्‍यो। यस योजनामा ५०% को उत्पादन वृद्धिदरको लक्ष्य राखिएको छ।,1,agriculture,social_media,NP_0008923,2026-01-16T07:36:26.675990,misleading,sensational
शीर्षक: पर्यटन विभागले ‘सुरक्षित पर्यटन’ कार्यक्रमको घोषणा,0,tourism,online_portal,NP_0008924,2026-01-16T07:36:26.675993,informative,formal
शीर्षक: पर्यटन विभागले ‘सुरक्षित पर्यटन’ कार्यक्रमको घोषणा गर्‍यो। यस कार्यक्रम अन्तर्गत सबै पर्यटकलाई निःशुल्क स्वास्थ्य जाँच गर्ने व्यवस्था गरिनेछ।,1,tourism,social_media,NP_0008925,2026-01-16T07:36:26.675996,misleading,sensational
शीर्षक: शिक्षा मन्त्रालयले २०२६‑२७ वर्षको लागि नयाँ पाठ्यक्रम घोषणा,0,education,newspaper,NP_0008926,2026-01-16T07:36:26.676000,informative,formal
शीर्षक: शिक्षा मन्त्रालयले २०२६‑२७ वर्षको लागि नयाँ पाठ्यक्रम घोषणा गर्‍यो। यस पाठ्यक्रममा विज्ञान र प्रौद्योगिकीमा विशेष जोर दिइएको छ।,1,education,social_media,NP_0008927,2026-01-16T07:36:26.676003,misleading,sensational
शीर्षक: पुलिसले ठूलो अपराध केसमा प्रमुख साक्षीको गुमनाम परिचय,0,crime,radio,NP_0008928,2026-01-16T07:36:26.676006,informative,formal
शीर्षक: पुलिसले ठूलो अपराध केसमा प्रमुख साक्षीको गुमनाम परिचय गर्‍यो। यस साक्षीको नाम ‘अज्ञात’ राखिएको छ।,1,crime,social_media,NP_0008929,2026-01-16T07:36:26.676009,misleading,sensational
शीर्षक: भूकम्पपछि नेपालमा आपतकालीन सहायताको व्यवस्था,0,disaster,online_portal,NP_0008930,2026-01-16T07:36:26.676012,informative,formal
शीर्षक: भूकम्पपछि नेपालमा आपतकालीन सहायताको व्यवस्था गरियो। सरकारले १० लाख डलरको आपतकालीन फन्ड खोल्ने घोषणा गर्‍यो।,1,disaster,social_media,NP_0008931,2026-01-16T07:36:26.676016,misleading,sensational
"काठमाण्डौ – प्रधानमन्त्री दीनेश पन्तले आजै संसदमा नयाँ शिक्षा नीति घोषणा गरे, जसमा १००% निःशुल्क प्राथमिक शिक्षा सुनिश्चित गर्ने वाचा गरियो।",0,politics,online_portal,NP_0008932,2026-01-16T07:38:28.068673,informative,formal
"काठमाण्डौ – प्रधानमन्त्री दीनेश पन्तले आजै घोषणा गरे कि देशका सबै राजनीतिक दलहरूलाई १० वर्षको लागि बन्द गर्ने निर्णय लिएको छ, जसले राजनीतिक स्थिरता सुनिश्चित गर्ने वादा गरियो।",1,politics,social_media,NP_0008933,2026-01-16T07:38:28.068685,sensational,clickbait
"काठमाण्डौ – निपल बैंकले आजै रिपोर्ट गरे कि २०२४ को पहिलो तिमाहीमा ब्याज दर ४% ले घट्यो, जसले ऋण लिनेहरूलाई लाभ पुग्ने अपेक्षा छ।",0,economy,online_portal,NP_0008934,2026-01-16T07:38:28.068690,informative,formal
"काठमाण्डौ – एक अनाम स्रोतले बताए कि निपलको सबै बैंकहरूले १००% ब्याज दर लगाउने निर्णय लिएको छ, जसले नागरिकहरूको बचतलाई खतरा पुर्याउने वादा गरियो।",1,economy,social_media,NP_0008935,2026-01-16T07:38:28.068693,misleading,sensational
"काठमाण्डौ – स्वास्थ्य मन्त्रालयले आजै घोषणा गर्‍यो कि निपलको सबै अस्पतालहरूमा निःशुल्क कोविड‑19 परीक्षण उपलब्ध गराइनेछ, जसले महामारी नियन्त्रणमा मद्दत गर्ने अपेक्षा छ।",0,health,online_portal,NP_0008936,2026-01-16T07:38:28.068697,informative,formal
