news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
मातृभाषा शिक्षण कार्यक्रमले १००% सफलता दर प्राप्त गरेको दाबी गर्दै सबै विद्यार्थीलाई मातृभाषामा पढाउने वाचा गर्‍यो।,1,society,social_media,NP_0047013,2026-01-27T11:26:18.470071,misleading,sensational
समानता अभियानले सबैलाई समान अधिकार दिने दावी गर्दै १००% समानता सुनिश्चित गर्ने वाचा गर्‍यो।,1,society,unverified,NP_0047014,2026-01-27T11:26:18.470074,misleading,sensational
सडकमा भयंकर चोरीको घटना भई १०० करोड रुपैयाँको सम्पत्ति हराएको दाबी गरियो।,1,crime,social_media,NP_0047015,2026-01-27T11:26:18.470077,misleading,sensational
बैंक चोरीमा १००% दोषी ठहरियो र सबै कर्मचारीहरूलाई १ लाख रुपैयाँ दण्ड लगाइएको दाबी गरियो।,1,crime,unverified,NP_0047016,2026-01-27T11:26:18.470079,misleading,sensational
नेपालमा ७.० भूकम्पको चेतावनी जारी गरियो र सबैलाई २४ घण्टामा सुरक्षित स्थानमा जानु पर्ने सूचना दिइयो।,1,disaster,social_media,NP_0047017,2026-01-27T11:26:18.470082,misleading,sensational
हिमालयमा ८.५ भूकम्पको सम्भावना रहेको दाबी गर्दै सबैलाई तत्काल निकासी गर्न आग्रह गरियो।,1,disaster,unverified,NP_0047018,2026-01-27T11:26:18.470084,misleading,sensational
नेपालको मुद्रा मूल्य १००% घट्ने दावी गर्दै सबैलाई तत्काल विदेशी मुद्रा परिवर्तन गर्न आग्रह गरियो।,1,economy,social_media,NP_0047019,2026-01-27T11:26:18.470087,misleading,sensational
सार्वजनिक अस्पतालले सबै रोगीलाई ३० दिन भित्र ठीक गर्ने वादा गर्‍यो र १००% सफलता दरको दाबी गरियो।,1,health,unverified,NP_0047020,2026-01-27T11:26:18.470090,misleading,sensational
प्रधानमन्त्रीले घोषणा गर्‍यो कि सबै नागरिकलाई १० लाख रुपैयाँको अनुदान दिइनेछ।,1,politics,social_media,NP_0047021,2026-01-27T11:26:18.470092,misleading,sensational
नेपालमा १००% निःशुल्क WiFi उपलब्ध गराउने घोषणा गरियो र सबैलाई अनलाइन शिक्षा प्राप्त गर्ने वादा गरियो।,1,technology,unverified,NP_0047022,2026-01-27T11:26:18.470095,misleading,sensational
"राजनीति – प्रधानमन्त्री दीनेश सिंगले आजै संसदमा ‘समान अवसर कानून’ पारित गराए। यो कानूनले सबै नागरिकलाई शिक्षा, स्वास्थ्य र रोजगारीमा समान पहुँच सुनिश्चित गर्ने वायदा गर्दछ।",0,politics,government_website,NP_0047023,2026-01-27T11:26:33.655586,informative,formal
राजनीति – सामाजिक मिडियामा फैलिएको अफवाह अनुसार प्रधानमन्त्रीको परिवारले अचानक देशबाट निस्कने योजना बनाएको छ। यो दावीको कुनै प्रमाण उपलब्ध छैन।,1,politics,social_media,NP_0047024,2026-01-27T11:26:33.655597,misleading,sensational
अर्थतन्त्र – नेपाल बैंकिङ् ब्युरोले प्रकाशित गरेको रिपोर्टमा २०२५ को तेस्रो त्रैमासिकमा GDP ४.२% वद्धि भएको पाइएको छ।,0,economy,newspaper,NP_0047025,2026-01-27T11:26:33.655602,informative,formal
अर्थतन्त्र – अनलाइन फोरममा देखिएको दाबी अनुसार नेपाल स्टक मार्केट आजै ५०% को गिरावटमा छ। यो दाबीको पुष्टि कुनै आधिकारिक स्रोतले गरेको छैन।,1,economy,blog,NP_0047026,2026-01-27T11:26:33.655606,misleading,sensational
स्वास्थ्य – स्वास्थ्य मन्त्रालयले घोषणा गरेको छ कि ‘इन्फ्लूएन्जा’ बिरूद्ध नयाँ खोप २०२६ को पहिलो तिमाहीमा उपलब्ध हुनेछ।,0,health,government_website,NP_0047027,2026-01-27T11:26:33.655610,informative,formal
स्वास्थ्य – एक अनभिज्ञ वेबसाइटमा प्रकाशित दाबी अनुसार ‘हर्बल पेन क्युर’ ले १० दिनमै सबै रोगलाई ठीक गर्ने वायदा गरेको छ।,1,health,social_media,NP_0047028,2026-01-27T11:26:33.655614,misleading,sensational
समाज – काठमाडौं उपत्यकामा ‘सामुदायिक स्वच्छता अभियान’ चलाइएका छन् जसमा १००० भन्दा बढी स्वयंसेवकले भाग लिएका छन्।,0,society,newspaper,NP_0047029,2026-01-27T11:26:33.655618,informative,formal
समाज – एक फेक च्यारिटी संस्था ‘ग्लोबल हेल्प’ ले २०२६ मा नेपालमा ‘अतिविशेष दान’ माग गरेको दाबी गरिरहेको छ।,1,society,social_media,NP_0047030,2026-01-27T11:26:33.655621,misleading,sensational
प्रविधि – काठमाडौंमा आधारित ‘एआई इनोवेशन’ कम्पनीले नयाँ ‘स्वचालित अनुवादक’ घोषणा गरेको छ जुन १०० भन्दा बढी भाषा समर्थन गर्दछ।,0,technology,TV_news,NP_0047031,2026-01-27T11:26:33.655626,informative,formal
प्रविधि – अनलाइन फोरममा देखिएको अफवाह अनुसार ‘एलियन ड्रोन’ नेपालमा अवतरण गरेको दाबी गरिएको छ।,1,technology,blog,NP_0047032,2026-01-27T11:26:33.655629,misleading,sensational
कृषि – पोखरामा ‘नयाँ सिंचाइ परियोजना’ सुरु भएको छ जसले ५०० हेक्टर क्षेत्रफलमा पानीको आपूर्ति सुनिश्चित गर्नेछ।,0,agriculture,government_website,NP_0047033,2026-01-27T11:26:33.655633,informative,formal
कृषि – एक फेक रिपोर्ट अनुसार ‘मायावी फसल रोग’ ले २०२६ मा नेपालका सबै धान उत्पादनलाई नष्ट गरेको दाबी गरिएको छ।,1,agriculture,social_media,NP_0047034,2026-01-27T11:26:33.655637,misleading,sensational
पर्यटन – द्राक्षको टापुमा ‘सौर्य पथ’ नामक नयाँ पर्यटन मार्ग खुलाइएको छ जसले २०० भन्दा बढी पर्यटकलाई आकर्षित गरेको छ।,0,tourism,newspaper,NP_0047035,2026-01-27T11:26:33.655641,informative,formal
पर्यटन – अनलाइन फोरममा देखिएको दाबी अनुसार नेपाल सरकारले २०२६ मा सबै विदेशी पर्यटकहरूलाई प्रतिबन्धित गरेको छ।,1,tourism,blog,NP_0047036,2026-01-27T11:26:33.655645,misleading,sensational
"शिक्षा – काठमाडौं विश्वविद्यालयले नयाँ ‘डिजिटल क्याम्पस’ घोषणा गरेको छ जसमा १०,००० भन्दा बढी विद्यार्थीहरूलाई अनलाइन कक्षाहरू उपलब्ध गराइनेछ।",0,education,government_website,NP_0047037,2026-01-27T11:26:33.655649,informative,formal
शिक्षा – एक फेक समाचार अनुसार ‘कलेजहरूमा परीक्षा फसाइ’ को आरोप लगाइएको छ जसमा ५०० भन्दा बढी विद्यार्थीहरूलाई निलम्बन गरिएको छ।,1,education,social_media,NP_0047038,2026-01-27T11:26:33.655653,misleading,sensational
अपराध – काठमाडौंमा भएको ‘रातको चोरी’ को मामिलामा ३ जना अपराधीलाई पक्राउ गरियो।,0,crime,TV_news,NP_0047039,2026-01-27T11:26:33.655656,informative,formal
अपराध – अनलाइन फोरममा देखिएको अफवाह अनुसार ‘बिग फेमस हाइस्ट’ को योजना नेपालमा चलिरहेको छ।,1,crime,blog,NP_0047040,2026-01-27T11:26:33.655660,misleading,sensational
प्रकृति आपदा – काठमाडौमा भैसको २०२६ को पहिलो तिमाहीमा १५०० टन पानीको आपतकालीन बचाव कार्य सम्पन्न भयो।,0,disaster,newspaper,NP_0047041,2026-01-27T11:26:33.655664,informative,formal
प्रकृति आपदा – एक फेक रिपोर्ट अनुसार २०२६ मा नेपालमा ७०० मिटर भूकम्पको सम्भावना छ।,1,disaster,social_media,NP_0047042,2026-01-27T11:26:33.655667,misleading,sensational
संसदमा २०२४ को नयाँ संविधान संशोधनको प्रस्ताव पारित भयो। मन्त्री परिषदेले यस संशोधनले नागरिक अधिकारहरूलाई सुदृढ गर्ने र स्थानीय सरकारलाई थप स्वायत्तता दिने वादा गरेको छ।,0,politics,online_portal,NP_0047043,2026-01-27T11:26:50.136824,informative,formal
नेपाल बैंकले आज घोषणा गर्‍यो कि १% ब्याज दर घटाएर ०.५% मा ल्याइनेछ। यसले बैंकरो ऋण लागत घटाउने र उपभोग्य वस्तुहरूमा मूल्य घटाउने सम्भावना रहेको छ।,0,economy,online_portal,NP_0047044,2026-01-27T11:26:50.136834,informative,formal
सार्वजनिक स्वास्थ्य विभागले दादुका विरुद्धको नयाँ टोलर खोप अभियान सुरु गरेको छ। अभियान ७८ वटा जिल्लामा लागू हुनेछ र १० लाख व्यक्तिलाई खोप दिइनेछ।,0,health,online_portal,NP_0047045,2026-01-27T11:26:50.136839,informative,formal
"काठमाडौंको बालबालिका शिक्षा कार्यक्रमले १०,००० भन्दा बढी बालबालिकालाई निःशुल्क शिक्षा उपलब्ध गरायो। कार्यक्रमले शैक्षिक उपकरण र शिक्षक प्रशिक्षणको व्यवस्था गरेको छ।",0,society,online_portal,NP_0047046,2026-01-27T11:26:50.136843,informative,formal
नेपालमा पहिलो 5G नेटवर्क आज आधिकारिक रूपमा सुरु भयो। टेलिकम कम्पनीले २०० भन्दा बढी शहरमा 5G सेवा उपलब्ध गराउने घोषणा गरेको छ।,0,technology,online_portal,NP_0047047,2026-01-27T11:26:50.136847,informative,formal
कृषि विभागले जैविक खेतीलाई प्रोत्साहन गर्ने नयाँ कार्यक्रम सुरु गरेको छ। कार्यक्रम अन्तर्गत किसानहरूलाई जैविक खाद्य उत्पादनमा प्रशिक्षण र अनुदान उपलब्ध गराइनेछ।,0,agriculture,online_portal,NP_0047048,2026-01-27T11:26:50.136851,informative,formal
"काठमाडौंको नयाँ पर्यटन स्थल 'सुर्यको किला' आज खुल्यो। स्थलमा ऐतिहासिक अवशेष, सांस्कृतिक कार्यक्रम र भव्य दृश्यहरू उपलब्ध छन्।",0,tourism,online_portal,NP_0047049,2026-01-27T11:26:50.136855,informative,formal
"नेपालको प्रमुख विश्वविद्यालयले नयाँ अन्तर्राष्ट्रिय पाठ्यक्रम घोषणा गर्‍यो। पाठ्यक्रममा डिजिटल विज्ञान, कृत्रिम बुद्धिमत्ता र सामाजिक उद्यमिता समावेश छन्।",0,education,online_portal,NP_0047050,2026-01-27T11:26:50.136859,informative,formal
कसैले काठमाडौंमा चोरी गरेको केसमा गिरफ्तार गरियो। प्रहरीले ५० लाख रुपैयाँ मूल्यको चोरी सामान पुनः प्राप्त गरेको छ।,0,crime,online_portal,NP_0047051,2026-01-27T11:26:50.136863,informative,formal
"भैसै वर्षा पछि काठमाडौं उपत्यकामा ७० मिटर गहिरो पानीको प्रकोप भयो। स्थानीय निकायले राहत कार्य आरम्भ गर्‍यो र १०,००० भन्दा बढी व्यक्तिलाई सहायता पुर्‍याइरहेको छ।",0,disaster,online_portal,NP_0047052,2026-01-27T11:26:50.136868,informative,formal
राजनीतिक पार्टीले गुप्त रूपमा विदेशी मुद्रा लूट गरेको आरोप लगाइयो। सामाजिक सञ्जालमा फैलिएको हल्लाले सरकारमा ठूलो विवाद सिर्जना गर्यो।,1,politics,social_media,NP_0047053,2026-01-27T11:26:50.136872,misleading,sensational
नेपालको स्टक मार्केट अचानक १००% गिरावटमा परेको खबर छ। विश्लेषकहरूले यसलाई ठगीको सन्दर्भमा व्याख्या गरेका छन्।,1,economy,social_media,NP_0047054,2026-01-27T11:26:50.136875,misleading,sensational
सिरदर्दको औषधि १००% असरदार भएको दाबी गरिएको छ। प्रयोगकर्ताहरूलाई तुरुन्तै प्रयोग गर्न आग्रह गरिएको छ।,1,health,social_media,NP_0047055,2026-01-27T11:26:50.136879,misleading,sensational
सामाजिक नेटवर्कमा अफवाह छ कि सबैलाई १००% धन प्राप्त हुनेछ। यो अफवाहले अनलाइनमा ठूलो हल्ला निम्त्याएको छ।,1,society,social_media,NP_0047056,2026-01-27T11:26:50.136883,misleading,sensational
नेपाललाई अन्तरिक्षमा पहिलो मानव पठाउने योजना छ। सरकारले यो योजना २०२५ मा लागू गर्ने घोषणा गरेको छ।,1,technology,social_media,NP_0047057,2026-01-27T11:26:50.136889,misleading,sensational
कृषि विभागले अनाज उत्पादन १००% बढाउने वादा गरेको छ। यो दाबीमा वैज्ञानिक प्रमाणको अभाव छ।,1,agriculture,social_media,NP_0047058,2026-01-27T11:26:50.136893,misleading,sensational
चन्द्रमा पर्‍यटन नेपालमा सम्भव छ। पर्यटन विभागले चन्द्रमा यात्राको योजना बनाएको दाबी गरेको छ।,1,tourism,social_media,NP_0047059,2026-01-27T11:26:50.136897,misleading,sensational
सर्वश्रेष्ठ विश्वविद्यालयमा प्रवेश निस्किएको खबर छ। यो दाबीमा कुनै आधिकारिक प्रमाण छैन।,1,education,social_media,NP_0047060,2026-01-27T11:26:50.136900,misleading,sensational
राजकुमारको हत्या भएको दाबी छ। यो अफवाहलाई सरकारले खण्डन गरेको छ।,1,crime,social_media,NP_0047061,2026-01-27T11:26:50.136904,misleading,sensational
सूर्यको उर्जा बढ्दै छ र पृथ्वीमा जीवन समाप्त हुन सक्छ। वैज्ञानिकहरूले यो दाबीलाई खण्डन गरेका छन्।,1,disaster,social_media,NP_0047062,2026-01-27T11:26:50.136907,misleading,sensational
"प्रधानमन्त्री दीनेश भण्डारीले आजको सत्रमा नयाँ संविधान संशोधनको प्रस्ताव सार्वजनिक गरे, जसमा ग्रामीण विकास र शिक्षा क्षेत्रमा विशेष ध्यान दिइएको छ।",0,politics,official_press,NP_0047063,2026-01-27T11:27:04.470199,informative,formal
"सामाजिक सञ्जालमा फैलिएको हल्ला अनुसार, प्रमुख राजनीतिक दलले गुप्त रूपमा विदेशी सेना संग गठबंधन गर्ने योजना बनाएको छ।",1,politics,social_media,NP_0047064,2026-01-27T11:27:04.470208,sensational,informal
नेपालको निर्यात २०२४ मा १५% वृद्धि भएको सूचना व्यापार मन्त्रालयले जारी गरेको तथ्याङ्कमा छ।,0,economy,online_portal,NP_0047065,2026-01-27T11:27:04.470211,informative,formal
"नेपाल सरकारले आजै घोषणा गरेको छ कि आगामी वर्षदेखि सबै आयकर शून्य गरिनेछ, जसले आर्थिक असमानता बढाउने आशंका छ।",1,economy,social_media,NP_0047066,2026-01-27T11:27:04.470215,misleading,sensational
"सार्वजनिक अस्पतालमा नवीनतम कोविड-१९ परीक्षण सुविधा सुरु भएको छ, जसले रोगीहरूलाई छिटो निदान गर्ने सम्भावना दिन्छ।",0,health,official_press,NP_0047067,2026-01-27T11:27:04.470219,informative,formal
"सार्वजनिक अस्पतालमा झैँझै खोप दिने प्रोटोकल लागू भएको छ, जसले रोगीहरूलाई असुरक्षित बनाएको आरोप छ।",1,health,social_media,NP_0047068,2026-01-27T11:27:04.470223,misleading,sensational
"सामाजिक कार्यक्रममा महिलाहरूको आर्थिक सशक्तिकरणको लागि नयाँ पहल सुरु गरिएको छ, जसमा प्रशिक्षण र ऋण सुविधा समावेश छ।",0,society,online_portal,NP_0047069,2026-01-27T11:27:04.470226,informative,formal
"सामाजिक कार्यक्रममा अनियमित रूपमा विदेशी दान स्वीकार गरिएको छ भन्ने हल्ला फैलिएको छ, जसले कार्यक्रमको विश्वसनीयता घटाएको छ।",1,society,social_media,NP_0047070,2026-01-27T11:27:04.470231,misleading,sensational
"नेपालमा पहिलो 5G नेटवर्क सञ्चालन भएको छ, जसले ग्रामीण क्षेत्रहरूमा उच्च गति इन्टरनेट सुविधा ल्याउने अपेक्षा छ।",0,technology,official_press,NP_0047071,2026-01-27T11:27:04.470234,informative,formal
"नेपाल सरकारले 5G नेटवर्कलाई पूर्णतः बन्द गर्ने निर्णय गरेको छ, जसले डिजिटल समावेशीकरणमा बाधा पुर्याउने आशंका छ।",1,technology,social_media,NP_0047072,2026-01-27T11:27:04.470237,misleading,sensational
"कृषि विभागले नयाँ जैविक खेती कार्यक्रम सुरु गरेको छ, जसले पर्यावरणीय दुष्प्रभाव घटाउने उद्देश्य राखेको छ।",0,agriculture,online_portal,NP_0047073,2026-01-27T11:27:04.470239,informative,formal
"कृषि विभागले सबै किसानलाई धूम्रपान गर्ने अनिवार्य गरेको छ भन्ने हल्ला फैलिएको छ, जसले स्वास्थ्य जोखिम बढाएको छ।",1,agriculture,social_media,NP_0047074,2026-01-27T11:27:04.470242,misleading,sensational
"नेपालको पर्यटन क्षेत्रले २०२४ मा १० लाख विदेशी पर्यटकको आगमनको पूर्वानुमान गरेको छ, जसले आर्थिक वृद्धिमा योगदान पुर्याउने अपेक्षा छ।",0,tourism,official_press,NP_0047075,2026-01-27T11:27:04.470245,informative,formal
"नेपाल सरकारले सबै विदेशी पर्यटकलाई प्रतिबन्ध लगाउने घोषणा गरेको छ, जसले पर्यटन उद्योगमा ठूलो असर पर्नेछ।",1,tourism,social_media,NP_0047076,2026-01-27T11:27:04.470247,misleading,sensational
"शिक्षा मन्त्रालयले अनलाइन कक्षाको नवीनतम प्लेटफर्म सुरु गरेको छ, जसले विद्यार्थीहरूलाई डिजिटल शिक्षामा सहज पहुँच दिन्छ।",0,education,official_press,NP_0047077,2026-01-27T11:27:04.470252,informative,formal
"शिक्षा विभागले सबै विद्यालयलाई बन्द गर्ने निर्णय गरेको छ, जसले शिक्षा क्षेत्रमा ठूलो असुविधा ल्याउनेछ।",1,education,social_media,NP_0047078,2026-01-27T11:27:04.470254,misleading,sensational
"कानुन विभागले नयाँ अपराध रोकथाम कार्यक्रम सुरु गरेको छ, जसमा डिजिटल निगरानी र सामुदायिक सहभागिता समावेश छ।",0,crime,official_press,NP_0047079,2026-01-27T11:27:04.470257,informative,formal
"कानुन विभागले सबै अपराधीलाई क्षमा गर्ने घोषणा गरेको छ, जसले न्यायिक व्यवस्थामा ठूलो विवाद उत्पन्न गरेको छ।",1,crime,social_media,NP_0047080,2026-01-27T11:27:04.470259,misleading,sensational
"नेपालमा भूकम्प जोखिम कम गर्ने कार्यक्रम सुरु गरिएको छ, जसले भूकम्प तयारीमा सुधार ल्याउने अपेक्षा छ।",0,disaster,official_press,NP_0047081,2026-01-27T11:27:04.470262,informative,formal
"नेपाल सरकारले भूकम्पको सम्भावना नकार्ने घोषणा गरेको छ, जसले आपतकालीन तयारीमा गम्भीर जोखिम उत्पन्न गरेको छ।",1,disaster,social_media,NP_0047082,2026-01-27T11:27:04.470264,misleading,sensational
शीर्षक: प्रधानमन्त्रीले राष्ट्रिय बजेटको प्राथमिकता घोषणा गरे,0,politics,official_website,NP_0047083,2026-01-27T11:27:19.890688,informative,formal
शीर्षक: प्रधानमन्त्रीले गुप्त रूपमा विदेशी मुद्रा भण्डारण गर्ने योजना बनाइरहेका छन्,1,politics,social_media,NP_0047084,2026-01-27T11:27:19.890707,misleading,sensational
शीर्षक: नेपाल बैंकले नयाँ ब्याज दर नीति लागू गर्यो,0,economy,official_website,NP_0047085,2026-01-27T11:27:19.890719,informative,formal
शीर्षक: नेपाल सरकारले सबै बैंकहरूलाई रातो रंगको नोटहरू जारी गर्ने घोषणा गर्यो,1,economy,social_media,NP_0047086,2026-01-27T11:27:19.890724,misleading,sensational
शीर्षक: स्वास्थ्य मन्त्रालयले दादुका विरुद्धको नयाँ खोप अभियान सुरु गर्यो,0,health,official_website,NP_0047087,2026-01-27T11:27:19.890727,informative,formal
शीर्षक: दादुको खोपले मानिसहरूलाई अलौकिक शक्तिहरू दिन्छ भन्ने दाबी,1,health,social_media,NP_0047088,2026-01-27T11:27:19.890730,misleading,sensational
शीर्षक: काठमाडौंमा महिला अधिकारको कार्यक्रम सफलतापूर्वक सम्पन्न,0,society,official_website,NP_0047089,2026-01-27T11:27:19.890733,informative,formal
शीर्षक: काठमाडौंमा महिला अधिकार कार्यक्रम पछि पुरुषहरूलाई बर्खास्त गरियो,1,society,social_media,NP_0047090,2026-01-27T11:27:19.890735,misleading,sensational
शीर्षक: नेपाल सरकारले 5G नेटवर्कको पहिलो चरण सुरु गर्यो,0,technology,official_website,NP_0047091,2026-01-27T11:27:19.890738,informative,formal
शीर्षक: 5G नेटवर्कले मानिसहरूलाई भविष्यमा टेलिपोर्ट गर्ने क्षमता दिन्छ,1,technology,social_media,NP_0047092,2026-01-27T11:27:19.890740,misleading,sensational
शीर्षक: कृषि मन्त्रालयले अन्न उत्पादनमा 10% वृद्धि गर्ने योजना जारी गर्यो,0,agriculture,official_website,NP_0047093,2026-01-27T11:27:19.890743,informative,formal
शीर्षक: कृषि मन्त्रालयले भातको बालीलाई पातालमा उभ्याउने योजना बनाइरहेका छन्,1,agriculture,social_media,NP_0047094,2026-01-27T11:27:19.890746,misleading,sensational
शीर्षक: पोखरामा नयाँ पर्यटन स्थल खुल्यो,0,tourism,official_website,NP_0047095,2026-01-27T11:27:19.890748,informative,formal
शीर्षक: पोखरामा भूतपूर्व राजा को पिरामिड खोजियो,1,tourism,social_media,NP_0047096,2026-01-27T11:27:19.890751,misleading,sensational
शीर्षक: शिक्षा मन्त्रालयले अनलाइन शिक्षा प्लेटफर्मको विस्तार घोषणा गर्यो,0,education,official_website,NP_0047097,2026-01-27T11:27:19.890754,informative,formal
शीर्षक: शिक्षा मन्त्रालयले कक्षा 12 को परीक्षा अनिवार्य रूपमा रोबोटसँग गर्ने योजना बनाइरहेका छन्,1,education,social_media,NP_0047098,2026-01-27T11:27:19.890757,misleading,sensational
शीर्षक: काठमाडौंमा चोरीको घटनामा 5 जना पक्राउ परे,0,crime,official_website,NP_0047099,2026-01-27T11:27:19.890761,informative,formal
शीर्षक: काठमाडौंमा चोरीको घटनामा सबै नागरिकहरूलाई जाली नोटहरू प्रयोग गर्न मनाइयो,1,crime,social_media,NP_0047100,2026-01-27T11:27:19.890765,misleading,sensational
शीर्षक: काठमाडौँको दक्षिणी भागमा भूकम्पपछि राहत कार्य जारी,0,disaster,official_website,NP_0047101,2026-01-27T11:27:19.890768,informative,formal
शीर्षक: काठमाडौँमा भूकम्पपछि पृथ्वीको केन्द्रबाट पानी निक्लेर नदी बन्यो,1,disaster,social_media,NP_0047102,2026-01-27T11:27:19.890772,misleading,sensational
राष्ट्रिय संसदमा नयाँ संविधान संशोधनको चर्चा सुरु भयो। प्रधानमन्त्री अंशुल शाहीले संसदमा उपस्थित भएर संविधान संशोधनको आवश्यकताको व्याख्या गरे।,0,politics,government_website,NP_0047103,2026-01-27T11:27:35.488041,informative,formal
नेपालको सरकारले घोषणा गर्‍यो कि २०४५ सम्ममा देशको GDP १००% बृद्धि हुनेछ। यो घोषणा अनौपचारिक स्रोतबाट आएको हो र कुनै आधिकारिक पुष्टि छैन।,1,economy,social_media,NP_0047104,2026-01-27T11:27:35.488050,misleading,sensational
स्वास्थ्य मन्त्रालयले दादुरा र रूबेला विरुद्धको राष्ट्रिय खोप अभियानको घोषणा गर्‍यो। अभियान ७७ वटै जिल्लामा लागू हुनेछ र ५० हजार स्वास्थ्यकर्मी परिचालन गरिनेछन्।,0,health,news_agency,NP_0047105,2026-01-27T11:27:35.488053,informative,formal
सामाजिक सञ्जालमा फैलिएको झूठो खबर अनुसार सबै नेपालीहरूलाई १० लाख रुपैयाँ भेट्ने घोषणा गरिएको छ। यो सूचना कुनै आधिकारिक स्रोतबाट पुष्टि भएको छैन।,1,society,unverified_blog,NP_0047106,2026-01-27T11:27:35.488056,misleading,sensational
नेपालले पहिलो 5G नेटवर्क सञ्चालन गर्‍यो। राष्ट्रिय टेलिकम कम्पनीले २०४४ मा 5G सेवा सुरु गर्ने घोषणा गरेको छ।,0,technology,news_agency,NP_0047107,2026-01-27T11:27:35.488059,informative,formal
कृषि विभागले घोषणा गर्‍यो कि गहुँको उत्पादन १००% बढ्नेछ। यो सूचना अनौपचारिक स्रोतबाट आएको हो र कुनै आधिकारिक पुष्टि छैन।,1,agriculture,social_media,NP_0047108,2026-01-27T11:27:35.488063,misleading,sensational
नेपालको पर्यटन बोर्डले नयाँ गन्तव्य ‘सुरुङ्गा’ को घोषणा गर्‍यो। यो गन्तव्यले पर्यटकहरूलाई अनौठो अनुभव दिन्छ।,0,tourism,government_website,NP_0047109,2026-01-27T11:27:35.488065,informative,formal
शिक्षा मन्त्रालयले घोषणा गर्‍यो कि २०४५ सम्ममा सबै विश्वविद्यालयहरूलाई बन्द गरिनेछ। यो सूचना अनौपचारिक स्रोतबाट आएको हो।,1,education,unverified_blog,NP_0047110,2026-01-27T11:27:35.488068,misleading,sensational
"काठमाडौंमा ठूलो चोरी घटना घटी। पुलिसले ५००,००० नेपाली रुपैयाँको चोरीको रिपोर्ट दायर गर्‍यो।",0,crime,news_agency,NP_0047111,2026-01-27T11:27:35.488071,informative,formal
नेपालमा १००० किलोमीटर लामो भूकम्पको झूठो सूचना फैलियो। यो सूचना कुनै आधिकारिक स्रोतबाट पुष्टि भएको छैन।,1,disaster,social_media,NP_0047112,2026-01-27T11:27:35.488074,misleading,sensational
राष्ट्रिय पार्टीको नेतृत्वमा परिवर्तन भयो। प्रधानमन्त्री अंशुल शाहीले आफ्नो पदबाट हटेर नयाँ नेतृत्वलाई समर्थन गर्‍यो।,0,politics,news_agency,NP_0047113,2026-01-27T11:27:35.488077,informative,formal
"नेपालको मुद्रा १,००० पट्टै मूल्य घट्ने घोषणा अनौपचारिक स्रोतबाट आएको छ। यो सूचना आधिकारिक रूपमा पुष्टि भएको छैन।",1,economy,unverified_blog,NP_0047114,2026-01-27T11:27:35.488080,misleading,sensational
